paper_id	title	topic_code	scope	verification_status	canonical_url	arxiv_id	doi	acl_id	arxiv_id_year	authors	venue	publication_year	metadata_source_url	discovery_sources	source_rows	link_check_date	link_check_note
P0553	CogMG: Collaborative Augmentation Between Large Language Model and Knowledge Graph	GRAPH_RAG	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2024.acl-demos.35/			2024.acl-demos.35					https://aclanthology.org/2024.acl-demos.35/	"[""https://github.com/DEEP-PolyU/Awesome-GraphRAG/blob/main/README.md""]"	"[""R0554""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0554	Retrieval-Augmented Generation with Graphs (GraphRAG)	GRAPH_RAG	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2501.00309	2501.00309			2025				https://arxiv.org/abs/2501.00309	"[""https://github.com/DEEP-PolyU/Awesome-GraphRAG/blob/main/README.md""]"	"[""R0555""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0555	Graph Retrieval-Augmented Generation: A Survey	GRAPH_RAG	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2408.08921	2408.08921			2024				https://arxiv.org/abs/2408.08921	"[""https://github.com/DEEP-PolyU/Awesome-GraphRAG/blob/main/README.md""]"	"[""R0556""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0556	RAG and RAU: A Survey on Retrieval-Augmented Language Model in Natural Language Processing	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2404.19543	2404.19543			2024				https://arxiv.org/abs/2404.19543	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0557""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0557	Retrieval-Augmented Generation for AI-Generated Content: A Survey	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2402.19473	2402.19473			2024				https://arxiv.org/abs/2402.19473	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0558""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0558	A Survey on Retrieval-Augmented Text Generation	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2202.01110	2202.01110			2022				https://arxiv.org/abs/2202.01110	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0559""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0559	Retrieval-Augmented Generation for Large Language Models: A Survey	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2312.10997	2312.10997			2023				https://arxiv.org/abs/2312.10997	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0560""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0560	Corrective Retrieval Augmented Generation	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2401.15884	2401.15884			2024				https://arxiv.org/abs/2401.15884	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0561""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0561	Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2310.11511	2310.11511			2023				https://arxiv.org/abs/2310.11511	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0562""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0562	Atlas: Few-shot Learning with Retrieval Augmented Language Models	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2208.03299	2208.03299			2022				https://arxiv.org/abs/2208.03299	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0563""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0563	Efficient Retrieval Augmented Generation from Unstructured Knowledge for Task-Oriented Dialog	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2102.04643	2102.04643			2021				https://arxiv.org/abs/2102.04643	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0564""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0564	FeB4RAG: Evaluating Federated Search in the Context of Retrieval Augmented Generation	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2402.11891	2402.11891			2024				https://arxiv.org/abs/2402.11891	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0565""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0565	FiD-Light: Efficient and Effective Retrieval-Augmented Text Generation	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2209.14290	2209.14290			2022				https://arxiv.org/abs/2209.14290	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0566""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0566	Improving the Domain Adaptation of Retrieval Augmented Generation (RAG) Models for Open Domain Question Answering	RAG_QA	methodological_IR_RAG_QA	blocked_or_unreadable	https://doi.org/10.1162/tacl_a_00530		10.1162/tacl_a_00530						https://doi.org/10.1162/tacl_a_00530	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0567""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0567	In-Context Retrieval-Augmented Language Models	RAG_QA	methodological_IR_RAG_QA	blocked_or_unreadable	https://doi.org/10.1162/tacl_a_00605		10.1162/tacl_a_00605						https://doi.org/10.1162/tacl_a_00605	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0568""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0568	Learning to Filter Context for Retrieval-Augmented Generation	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2311.08377	2311.08377			2023				https://arxiv.org/abs/2311.08377	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0569""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0569	When Not to Trust Language Models: Investigating Effectiveness of Parametric and Non-Parametric Memories	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2212.10511	2212.10511			2022				https://arxiv.org/abs/2212.10511	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0570""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0570	Check Your Facts and Try Again: Improving Large Language Models with External Knowledge and Automated Feedback	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2302.12813	2302.12813			2023				https://arxiv.org/abs/2302.12813	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0571""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0571	RA-DIT: Retrieval-Augmented Dual Instruction Tuning	RAG_QA	adjacent_method_transfer	primary_title_identifier_confirmed	https://arxiv.org/abs/2310.01352	2310.01352			2023				https://arxiv.org/abs/2310.01352	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0572""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0572	SAIL: Search-Augmented Instruction Learning	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2305.15225	2305.15225			2023				https://arxiv.org/abs/2305.15225	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0573""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0573	Making Retrieval-Augmented Language Models Robust to Irrelevant Context	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2310.01558	2310.01558			2023				https://arxiv.org/abs/2310.01558	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0574""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0574	RECOMP: Improving Retrieval-Augmented LMs with Compression and Selective Augmentation	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2310.04408	2310.04408			2023				https://arxiv.org/abs/2310.04408	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0575""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0575	End-to-End Training of Multi-Document Reader and Retriever for Open-Domain Question Answering	RAG_QA	methodological_IR_RAG_QA	pdf_readable_title_pending	https://proceedings.neurips.cc/paper_files/paper/2021/file/da3fde159d754a2555eaa198d2d105b2-Paper.pdf								https://proceedings.neurips.cc/paper_files/paper/2021/file/da3fde159d754a2555eaa198d2d105b2-Paper.pdf	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0576""]"	2026-09-12	PDF readable; title pending comparison
P0576	REPLUG: Retrieval-Augmented Black-Box Language Models	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2301.12652	2301.12652			2023				https://arxiv.org/abs/2301.12652	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0577""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0577	Neural Argument Generation Augmented with Externally Retrieved Evidence	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/1805.10254	1805.10254			2018				https://arxiv.org/abs/1805.10254	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0578""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0578	Active Retrieval Augmented Generation	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2305.06983	2305.06983			2023				https://arxiv.org/abs/2305.06983	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0579""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0579	Rethinking with Retrieval: Faithful Large Language Model Inference	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2301.00303	2301.00303			2023				https://arxiv.org/abs/2301.00303	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0580""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0580	Demonstrate-Search-Predict: Composing retrieval and language models for knowledge-intensive NLP	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2212.14024	2212.14024			2022				https://arxiv.org/abs/2212.14024	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0581""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0581	Improving Language Models via Plug-and-Play Retrieval Feedback	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2305.14002	2305.14002			2023				https://arxiv.org/abs/2305.14002	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0582""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0582	KAUCUS - Knowledgeable User Simulators for Training Large Language Models	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2024.scichat-1.5/			2024.scichat-1.5					https://aclanthology.org/2024.scichat-1.5/	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0583""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0583	WikiChat: Stopping the Hallucination of Large Language Model Chatbots by Few-Shot Grounding on Wikipedia	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2305.14292	2305.14292			2023				https://arxiv.org/abs/2305.14292	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0584""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0584	Neuro-Symbolic Language Modeling with Automaton-augmented Retrieval	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://proceedings.mlr.press/v162/alon22a.html								https://proceedings.mlr.press/v162/alon22a.html	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0585""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0585	You can't pick your neighbors, or can you? When and how to rely on retrieval in the kNN-LM	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2210.15859	2210.15859			2022				https://arxiv.org/abs/2210.15859	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0586""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0586	Generation-Augmented Retrieval for Open-Domain Question Answering	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2009.08553	2009.08553			2020				https://arxiv.org/abs/2009.08553	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0587""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0587	Memory-assisted prompt editing to improve GPT-3 after deployment	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2201.06009	2201.06009			2022				https://arxiv.org/abs/2201.06009	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0588""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0588	How to Train Your DRAGON: Diverse Augmentation Towards Generalizable Dense Retrieval	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2302.07452	2302.07452			2023				https://arxiv.org/abs/2302.07452	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0589""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0589	WebGPT: Browser-assisted question-answering with human feedback	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2112.09332	2112.09332			2021				https://arxiv.org/abs/2112.09332	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0590""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0590	Internet-augmented language models through few-shot prompting for open-domain question answering	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2203.05115	2203.05115			2022				https://arxiv.org/abs/2203.05115	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0591""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0591	Boosting search engines with interactive agents	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2109.00527	2109.00527			2021				https://arxiv.org/abs/2109.00527	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0592""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0592	Off the beaten path: Let's replace term-based retrieval with k-NN search	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/1610.10001	1610.10001			2016				https://arxiv.org/abs/1610.10001	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0593""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0593	BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding	RAG_QA	adjacent_method_transfer	primary_title_identifier_confirmed	https://arxiv.org/abs/1810.04805	1810.04805			2018				https://arxiv.org/abs/1810.04805	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0594""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0594	RoBERTa: A Robustly Optimized BERT Pretraining Approach	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/1907.11692	1907.11692			2019				https://arxiv.org/abs/1907.11692	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0595""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0595	DistilBERT, a distilled version of BERT: smaller, faster, cheaper and lighter	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/1910.01108	1910.01108			2019				https://arxiv.org/abs/1910.01108	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0596""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0596	Attention Is All You Need	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://proceedings.neurips.cc/paper/2017/file/3f5ee243547dee91fbd053c1c4a845aa-Paper.pdf								https://proceedings.neurips.cc/paper/2017/file/3f5ee243547dee91fbd053c1c4a845aa-Paper.pdf	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0597""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0597	Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer	RAG_QA	adjacent_method_transfer	pdf_readable_title_pending	https://www.jmlr.org/papers/volume21/20-074/20-074.pdf								https://www.jmlr.org/papers/volume21/20-074/20-074.pdf	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0598""]"	2026-09-12	PDF readable; title pending comparison
P0598	BART: Denoising Sequence-to-Sequence Pre-training for Natural Language Generation, Translation, and Comprehension	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/1910.13461	1910.13461			2019				https://arxiv.org/abs/1910.13461	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0599""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0599	Scaling Instruction-Finetuned Language Models	RAG_QA	methodological_IR_RAG_QA	pdf_readable_title_pending	https://www.jmlr.org/papers/volume25/23-0870/23-0870.pdf								https://www.jmlr.org/papers/volume25/23-0870/23-0870.pdf	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0600""]"	2026-09-12	PDF readable; title pending comparison
P0600	Training Language Models with Memory Augmentation	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2205.12674	2205.12674			2022				https://arxiv.org/abs/2205.12674	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0601""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0601	Improving Neural Language Models with a Continuous Cache	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/1612.04426	1612.04426			2016				https://arxiv.org/abs/1612.04426	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0602""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0602	Lift Yourself Up: Retrieval-augmented Text Generation with Self-Memory	RAG_QA	methodological_IR_RAG_QA	pdf_readable_title_pending	https://proceedings.neurips.cc/paper_files/paper/2023/file/887262aeb3eafb01ef0fd0e3a87a8831-Paper-Conference.pdf								https://proceedings.neurips.cc/paper_files/paper/2023/file/887262aeb3eafb01ef0fd0e3a87a8831-Paper-Conference.pdf	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0603""]"	2026-09-12	PDF readable; title pending comparison
P0603	FEVER: a large-scale dataset for Fact Extraction and VERification	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/1803.05355	1803.05355			2018				https://arxiv.org/abs/1803.05355	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0604""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0604	Robust Retrieval Augmented Generation for Zero-shot Slot Filling	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2108.13934	2108.13934			2021				https://arxiv.org/abs/2108.13934	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0605""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0605	Retrieval-Enhanced Generative Model for Large-Scale Knowledge Graph Completion	RAG_QA	methodological_IR_RAG_QA	blocked_or_unreadable	https://doi.org/10.1145/3539618.3592052		10.1145/3539618.3592052						https://doi.org/10.1145/3539618.3592052	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0606""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0606	Learning to retrieve in-context examples for large language models	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2307.07164	2307.07164			2023				https://arxiv.org/abs/2307.07164	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0607""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0607	Retrieval-augmented multilingual keyphrase generation with retriever-generator iterative training	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2205.10471	2205.10471			2022				https://arxiv.org/abs/2205.10471	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0608""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0608	Enhancing Retrieval-Augmented Large Language Models with Iterative Retrieval-Generation Synergy	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2305.15294	2305.15294			2023				https://arxiv.org/abs/2305.15294	"[""https://github.com/2471023025/RALM_Survey/blob/main/README.md""]"	"[""R0609""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0609	DocPrompting: Generating Code by Retrieving the Docs	RAG_QA	methodological_IR_RAG_QA	blocked_or_unreadable	https://openreview.net/forum?id=ZTCxT2t2Ru								https://openreview.net/forum?id=ZTCxT2t2Ru	"[""https://github.com/PKU-DAIR/RAG-Survey/blob/main/README.md""]"	"[""R0610""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0610	Retrieval-Based Prompt Selection for Code-Related Few-Shot Learning	RAG_QA	methodological_IR_RAG_QA	blocked_or_unreadable	https://doi.org/10.1109/ICSE48619.2023.00205		10.1109/icse48619.2023.00205						https://doi.org/10.1109/ICSE48619.2023.00205	"[""https://github.com/PKU-DAIR/RAG-Survey/blob/main/README.md""]"	"[""R0611""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0611	InferFix: End-to-End Program Repair with LLMs	RAG_QA	adjacent_method_transfer	blocked_or_unreadable	https://doi.org/10.1145/3611643.3613892		10.1145/3611643.3613892						https://doi.org/10.1145/3611643.3613892	"[""https://github.com/PKU-DAIR/RAG-Survey/blob/main/README.md""]"	"[""R0612""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0612	Uni-Parser: Unified Semantic Parser for Question Answering on Knowledge Base and Database	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2022.emnlp-main.605/		10.18653/v1/2022.emnlp-main.605	2022.emnlp-main.605					https://aclanthology.org/2022.emnlp-main.605/	"[""https://github.com/PKU-DAIR/RAG-Survey/blob/main/README.md""]"	"[""R0613""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0613	RNG-KBQA: Generation Augmented Iterative Ranking for Knowledge Base Question Answering	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2022.acl-long.417/		10.18653/v1/2022.acl-long.417	2022.acl-long.417					https://aclanthology.org/2022.acl-long.417/	"[""https://github.com/PKU-DAIR/RAG-Survey/blob/main/README.md""]"	"[""R0614""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0614	End-to-End Case-Based Reasoning for Commonsense Knowledge Base Completion	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2023.eacl-main.255/		10.18653/v1/2023.eacl-main.255	2023.eacl-main.255					https://aclanthology.org/2023.eacl-main.255/	"[""https://github.com/PKU-DAIR/RAG-Survey/blob/main/README.md""]"	"[""R0615""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0615	Few-shot Transfer Learning for Knowledge Base Question Answering: Fusing Supervised Models with In-Context Learning	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2311.08894	2311.08894			2023				https://arxiv.org/abs/2311.08894	"[""https://github.com/PKU-DAIR/RAG-Survey/blob/main/README.md""]"	"[""R0616""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0616	BashExplainer: Retrieval-Augmented Bash Code Comment Generation based on Fine-tuned CodeBERT	RAG_QA	methodological_IR_RAG_QA	blocked_or_unreadable	https://doi.org/10.1109/ICSME55016.2022.00016		10.1109/icsme55016.2022.00016						https://doi.org/10.1109/ICSME55016.2022.00016	"[""https://github.com/PKU-DAIR/RAG-Survey/blob/main/README.md""]"	"[""R0617""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0617	EditSum: A Retrieve-and-Edit Framework for Source Code Summarization	RAG_QA	adjacent_method_transfer	blocked_or_unreadable	https://doi.org/10.1109/ASE51524.2021.9678724		10.1109/ase51524.2021.9678724						https://doi.org/10.1109/ASE51524.2021.9678724	"[""https://github.com/PKU-DAIR/RAG-Survey/blob/main/README.md""]"	"[""R0618""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0618	Retrieve and Refine: Exemplar-based Neural Comment Generation	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2010.04459	2010.04459			2020				https://arxiv.org/abs/2010.04459	"[""https://github.com/PKU-DAIR/RAG-Survey/blob/main/README.md""]"	"[""R0619""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0619	RACE: Retrieval-augmented Commit Message Generation	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2022.emnlp-main.372/		10.18653/v1/2022.emnlp-main.372	2022.emnlp-main.372					https://aclanthology.org/2022.emnlp-main.372/	"[""https://github.com/PKU-DAIR/RAG-Survey/blob/main/README.md""]"	"[""R0620""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0620	A Retrieve-and-Edit Framework for Predicting Structured Outputs	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://proceedings.neurips.cc/paper/2018/hash/cd17d3ce3b64f227987cd92cd701cc58-Abstract.html								https://proceedings.neurips.cc/paper/2018/hash/cd17d3ce3b64f227987cd92cd701cc58-Abstract.html	"[""https://github.com/PKU-DAIR/RAG-Survey/blob/main/README.md""]"	"[""R0621""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
