candidate_id	incident_id	chunk_id	document_id	retrievers	query_hashes	min_rank	ranks_json	scores_json
cand_98e9de4c094de017	inc_5aec36653e1ae8e1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	bm25,dense	f247506ee10df4ed0ec6096d3a80b998e01d11e52fd0b3c36e03529b7a7204fd	7	{"bm25": 15, "dense": 14}	{"bm25": 8.180114574930617, "dense": 0.8465719223022461}
cand_643faf5351295ee7	inc_5aec36653e1ae8e1	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	bm25,dense	f247506ee10df4ed0ec6096d3a80b998e01d11e52fd0b3c36e03529b7a7204fd	8	{"bm25": 13, "dense": 17}	{"bm25": 8.330496616076402, "dense": 0.8447891473770142}
cand_e43b037f42efa0bb	inc_5aec36653e1ae8e1	KBC-D058-47c79baf332b61ba8c888fca	KBH-D058-14d8b6f74be5	bm25,dense	f247506ee10df4ed0ec6096d3a80b998e01d11e52fd0b3c36e03529b7a7204fd	9	{"bm25": 8, "dense": 32}	{"bm25": 10.792324466978453, "dense": 0.8396502733230591}
cand_9576feb81bc8e702	inc_5aec36653e1ae8e1	KBC-D058-b868a54e37319ab0c268877e	KBH-D058-54c2092d43a5	bm25,dense	f247506ee10df4ed0ec6096d3a80b998e01d11e52fd0b3c36e03529b7a7204fd	10	{"bm25": 14, "dense": 29}	{"bm25": 8.296526155175103, "dense": 0.8405954837799072}
cand_5100aeb0cc57fad2	inc_a5147fba2d0d1f50	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	bm25,dense	091f513de4740208909b7adf9fe91d81b7c3f2727456e5214c0437c981d0a523	1	{"bm25": 1, "dense": 9}	{"bm25": 28.328521071289412, "dense": 0.8570529222488403}
cand_1bf44d44b430b91f	inc_a5147fba2d0d1f50	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	bm25,dense	091f513de4740208909b7adf9fe91d81b7c3f2727456e5214c0437c981d0a523	2	{"bm25": 6, "dense": 5}	{"bm25": 14.760767522245605, "dense": 0.8575723767280579}
cand_87ebaadf911c9f19	inc_a5147fba2d0d1f50	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	bm25,dense	091f513de4740208909b7adf9fe91d81b7c3f2727456e5214c0437c981d0a523	3	{"bm25": 10, "dense": 4}	{"bm25": 12.88532703660742, "dense": 0.8578001260757446}
cand_68596c9440870814	inc_a5147fba2d0d1f50	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	bm25,dense	091f513de4740208909b7adf9fe91d81b7c3f2727456e5214c0437c981d0a523	4	{"bm25": 3, "dense": 13}	{"bm25": 18.69938114411866, "dense": 0.854997992515564}
cand_65c74e2a763d29e0	inc_a5147fba2d0d1f50	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	bm25,dense	091f513de4740208909b7adf9fe91d81b7c3f2727456e5214c0437c981d0a523	5	{"bm25": 8, "dense": 19}	{"bm25": 14.013295282084432, "dense": 0.8506771326065063}
cand_229cc59a2c4ccaf4	inc_a5147fba2d0d1f50	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	bm25,dense	091f513de4740208909b7adf9fe91d81b7c3f2727456e5214c0437c981d0a523	6	{"bm25": 2, "dense": 33}	{"bm25": 24.7468012896364, "dense": 0.8454432487487793}
cand_d085e9c9de038a2e	inc_a5147fba2d0d1f50	KBC-D058-af53af35781acf2a26a8f0ba	KBH-D058-4067ea9b384b	bm25,dense	091f513de4740208909b7adf9fe91d81b7c3f2727456e5214c0437c981d0a523	7	{"bm25": 34, "dense": 3}	{"bm25": 6.979354567629432, "dense": 0.8596974611282349}
cand_d1de1153f4aecb53	inc_a5147fba2d0d1f50	KBC-D058-2a6b22a3c5e42c4df64e3f65	KBH-D058-4067ea9b384b	bm25,dense	091f513de4740208909b7adf9fe91d81b7c3f2727456e5214c0437c981d0a523	8	{"bm25": 15, "dense": 17}	{"bm25": 10.555721555423101, "dense": 0.8519629240036011}
cand_b2898116a98bf880	inc_a5147fba2d0d1f50	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	bm25,dense	091f513de4740208909b7adf9fe91d81b7c3f2727456e5214c0437c981d0a523	9	{"bm25": 31, "dense": 6}	{"bm25": 7.371928365652358, "dense": 0.8575438261032104}
cand_4f276472d9470850	inc_a5147fba2d0d1f50	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	bm25,dense	091f513de4740208909b7adf9fe91d81b7c3f2727456e5214c0437c981d0a523	10	{"bm25": 28, "dense": 8}	{"bm25": 7.854313825723311, "dense": 0.8571434617042542}
cand_c3d3bc93504d1322	inc_a9c5f4078ddde5fb	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	bm25,dense	9274dbcb75764565a52ae778f6f62a50dedb856ffab3d9382037764aa0f43cf9	1	{"bm25": 1, "dense": 1}	{"bm25": 61.68571559571795, "dense": 0.8852499723434448}
cand_d90ea991f220e462	inc_a9c5f4078ddde5fb	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	bm25,dense	9274dbcb75764565a52ae778f6f62a50dedb856ffab3d9382037764aa0f43cf9	2	{"bm25": 2, "dense": 3}	{"bm25": 49.708676739952814, "dense": 0.8684719800949097}
cand_f45e787dab78d725	inc_a9c5f4078ddde5fb	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	bm25,dense	9274dbcb75764565a52ae778f6f62a50dedb856ffab3d9382037764aa0f43cf9	3	{"bm25": 4, "dense": 2}	{"bm25": 38.8439031444011, "dense": 0.8822134733200073}
cand_7aadfd44f9c6e727	inc_a9c5f4078ddde5fb	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	bm25,dense	9274dbcb75764565a52ae778f6f62a50dedb856ffab3d9382037764aa0f43cf9	4	{"bm25": 6, "dense": 7}	{"bm25": 29.94242938219897, "dense": 0.8647888898849487}
cand_99acd1cbb8a3a43a	inc_a9c5f4078ddde5fb	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	bm25,dense	9274dbcb75764565a52ae778f6f62a50dedb856ffab3d9382037764aa0f43cf9	5	{"bm25": 7, "dense": 6}	{"bm25": 25.96023043773414, "dense": 0.8653051853179932}
cand_18394849f26ff24c	inc_a9c5f4078ddde5fb	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	bm25,dense	9274dbcb75764565a52ae778f6f62a50dedb856ffab3d9382037764aa0f43cf9	6	{"bm25": 9, "dense": 5}	{"bm25": 20.114599686478044, "dense": 0.8665151596069336}
cand_317e81fefb335e72	inc_a9c5f4078ddde5fb	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	bm25,dense	9274dbcb75764565a52ae778f6f62a50dedb856ffab3d9382037764aa0f43cf9	7	{"bm25": 8, "dense": 11}	{"bm25": 23.40345610489077, "dense": 0.8606432676315308}
cand_432929082bec0e94	inc_a9c5f4078ddde5fb	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	bm25,dense	9274dbcb75764565a52ae778f6f62a50dedb856ffab3d9382037764aa0f43cf9	8	{"bm25": 13, "dense": 8}	{"bm25": 15.200540919054209, "dense": 0.8638933300971985}
cand_de78ad329b0f2f15	inc_a9c5f4078ddde5fb	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	bm25,dense	9274dbcb75764565a52ae778f6f62a50dedb856ffab3d9382037764aa0f43cf9	9	{"bm25": 12, "dense": 13}	{"bm25": 16.913841075586912, "dense": 0.8590085506439209}
cand_185138a8285f336c	inc_a9c5f4078ddde5fb	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	bm25,dense	9274dbcb75764565a52ae778f6f62a50dedb856ffab3d9382037764aa0f43cf9	10	{"bm25": 5, "dense": 28}	{"bm25": 33.50120642916987, "dense": 0.8514754772186279}
cand_8a800c533d1b125d	inc_ddb222a8702276b2	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	bm25,dense	3656067e01cce1af4838a8e68c861e6521aa7baace4f5a8e9fa5ef2bb2b666af	1	{"bm25": 1, "dense": 6}	{"bm25": 34.57211466362313, "dense": 0.8574144244194031}
cand_af83b92d557b6910	inc_ddb222a8702276b2	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	bm25,dense	3656067e01cce1af4838a8e68c861e6521aa7baace4f5a8e9fa5ef2bb2b666af	2	{"bm25": 14, "dense": 2}	{"bm25": 14.85084601106686, "dense": 0.8606356978416443}
cand_875891a1c86e57cd	inc_ddb222a8702276b2	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	bm25,dense	3656067e01cce1af4838a8e68c861e6521aa7baace4f5a8e9fa5ef2bb2b666af	3	{"bm25": 3, "dense": 13}	{"bm25": 23.88048088313488, "dense": 0.8550916314125061}
cand_0aebcdd1a87fc3f4	inc_ddb222a8702276b2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	bm25,dense	3656067e01cce1af4838a8e68c861e6521aa7baace4f5a8e9fa5ef2bb2b666af	4	{"bm25": 19, "dense": 3}	{"bm25": 12.494233690998058, "dense": 0.859229326248169}
cand_7ce2b47c5f86fe5a	inc_ddb222a8702276b2	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	bm25,dense	3656067e01cce1af4838a8e68c861e6521aa7baace4f5a8e9fa5ef2bb2b666af	5	{"bm25": 2, "dense": 24}	{"bm25": 24.7468012896364, "dense": 0.8491798639297485}
cand_7f636abda6d0d5ff	inc_ddb222a8702276b2	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	bm25,dense	3656067e01cce1af4838a8e68c861e6521aa7baace4f5a8e9fa5ef2bb2b666af	6	{"bm25": 5, "dense": 20}	{"bm25": 17.25967505408626, "dense": 0.8509712815284729}
cand_31dbdb256fe3e6ae	inc_ddb222a8702276b2	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	bm25,dense	3656067e01cce1af4838a8e68c861e6521aa7baace4f5a8e9fa5ef2bb2b666af	7	{"bm25": 9, "dense": 15}	{"bm25": 15.942520545759873, "dense": 0.8533259630203247}
cand_5307df54c1a47bd2	inc_ddb222a8702276b2	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	bm25,dense	3656067e01cce1af4838a8e68c861e6521aa7baace4f5a8e9fa5ef2bb2b666af	8	{"bm25": 10, "dense": 14}	{"bm25": 15.910244228880028, "dense": 0.8538644313812256}
cand_f3ca34b5193b0e27	inc_ddb222a8702276b2	KBC-D057-7c5704e3d5d36cf73e47a68e	KBH-D057-9db557923ec4	bm25,dense	3656067e01cce1af4838a8e68c861e6521aa7baace4f5a8e9fa5ef2bb2b666af	9	{"bm25": 11, "dense": 36}	{"bm25": 15.72490925110058, "dense": 0.8460263013839722}
cand_d37c317232c2b56f	inc_ddb222a8702276b2	KBC-D057-6d507cb66b72d0a39ed73739	KBH-D057-b33563055168	bm25,dense	3656067e01cce1af4838a8e68c861e6521aa7baace4f5a8e9fa5ef2bb2b666af	10	{"bm25": 40, "dense": 10}	{"bm25": 8.588723366094445, "dense": 0.8568159341812134}
