path	bytes	sha256	artifact_class	redistribution_status	sensitive_data_status	disposition
02_datasets/acquired/meta/catalog-review/primary-review.json	5151	093a747cae9fa812ac1ed06da9f2995b548928f1207127cfa0617528e248125d	dataset-metadata	approved	none	keep_public
02_datasets/acquired/meta/github-main-commit.json	7562	28fe9aa2b8658b594fe01db3013aa86e617cd71011a0735f29a25258e805ffc4	dataset-metadata	approved	none	keep_public
02_datasets/acquired/meta/hf-api-discovery.json	121623	cac5e6a3e6fe3a0c0a7ac04acc126265b37d32de9ba23edf83b545895dd3af4a	dataset-metadata	approved	none	keep_public
02_datasets/acquired/meta/hf-api-pinned.json	411774	c7dba0c224d6aeb246655b4ae4a3da1df0d0530f37053b445f8f17fec0a66705	dataset-metadata	approved	none	keep_public
02_datasets/acquired/meta/metadata-manifest.jsonl	5773	48c33eb7796f32a750d876be2e639de11985b414811cbafc3b5b455d99d3db5f	dataset-metadata	approved	none	keep_public
02_datasets/acquired/meta/pilot-schema.json	19057	4adf5837f3386f747f2713ed9729338dd6c6dba29681c7f5144ead78f91acfc5	dataset-metadata	approved	none	keep_public
02_datasets/acquired/meta/source-registry.json	1062	1610096a12a338985908d1fd462cefd108e1800be030c6ebb4becfec2fa515bf	dataset-metadata	approved	none	keep_public
02_datasets/acquired/meta/zenodo-14590730.json	9282	1737a4d070c3d1b10e9a79478a7adebb11017c94d87e1eb47b66ff0df1f24736	dataset-metadata	approved	none	keep_public
02_datasets/cards/D001.md	2349	17d290f2a9bdb2534f76110b25b8690ba7eff4dc1043ee0bf4ca224c483ad6f4	dataset-metadata	approved	none	keep_public
02_datasets/cards/D002.md	2223	52f5c7b28a50eef17d7aa4cdb38898e008a6e42218b28a14432a862522dd4694	dataset-metadata	approved	none	keep_public
02_datasets/cards/D003.md	2091	6359b55d019d9122c1c06b41a1a9fbd001a126992b32adb4a44d40084d0a798e	dataset-metadata	approved	none	keep_public
02_datasets/cards/D004.md	2443	aeff36c898366437d358786c3d20e3165087846c43873ad2384456aab4fb155c	dataset-metadata	approved	none	keep_public
02_datasets/cards/D005.md	2181	bde18a9e4aad3d8659d1e7e735547fbb7c37bb096654d149b3cd154cd325dfd8	dataset-metadata	approved	none	keep_public
02_datasets/cards/D006.md	2085	fc137d9fd69d5d945eaaf3e9fd5feb60b2993ae4e739bc4d03b7d838264e8e27	dataset-metadata	approved	none	keep_public
02_datasets/cards/D007.md	2367	0c6365ea7f52a1c50988328e93215be88e1a1f1a035dd52ce61eeeb69c58d977	dataset-metadata	approved	none	keep_public
02_datasets/cards/D008.md	2066	01c08173fb267283f4e6e79ef5aac7f1bc523f436bc8b4343b8e5fb3377fee61	dataset-metadata	approved	none	keep_public
02_datasets/cards/D009.md	2057	e1ddbcd4b8f0a3b83761b10a38127a243694a74c418eca1059b1ec0ebf35e81a	dataset-metadata	approved	none	keep_public
02_datasets/cards/D010.md	2091	558c4de67544363c0dc520cd8d29bdeee670ea2182f409dd99698019530d6d53	dataset-metadata	approved	none	keep_public
02_datasets/cards/D011.md	2130	ac7709fc17f22b32b4b89f681c30d769107fc3e51bb275390ca3baf250300e09	dataset-metadata	approved	none	keep_public
02_datasets/cards/D012.md	1981	368c42e6176f9d06e6f70ec78639cea162cfbae4032f4dfc8f13ae77baaf7cb3	dataset-metadata	approved	none	keep_public
02_datasets/cards/D013.md	2080	db6f1db8bd6badf1ac2b8bba7a56a4a2ad3f710c79a84c82ac369d511dec77df	dataset-metadata	approved	none	keep_public
02_datasets/cards/D014.md	1972	d3cb987dd968b2952fa3c8899ca2bdfef9df72eeb0a947d00c02ef170bf67bd6	dataset-metadata	approved	none	keep_public
02_datasets/cards/D015.md	2197	150650b0a11697e39ce86fab80823ed507771f8a326e52ca5eb2da5c0fce70f9	dataset-metadata	approved	none	keep_public
02_datasets/cards/D016.md	2069	b587cbc603b95b871e6356d19f38f01f7a0a35bfa47073a5de9f2a66a24ea417	dataset-metadata	approved	none	keep_public
02_datasets/cards/D017.md	1982	2e48dbc9604c4c9f87e75538a9220e79099450608a335aa54786e9a86a81bdb5	dataset-metadata	approved	none	keep_public
02_datasets/cards/D018.md	1996	02f370b7f7fca8f42971a580d4047ee897566267ce36953bc68508dcc9b0881a	dataset-metadata	approved	none	keep_public
02_datasets/cards/D019.md	2104	cce6fafe56101f80eeaadbdb11feb1bec597365a71786922cc18d1d47fe4354e	dataset-metadata	approved	none	keep_public
02_datasets/cards/D020.md	2093	bfdc436545174ee7920d67424c9a6f11f1dc1cb97b9eca56ad659466875e44dd	dataset-metadata	approved	none	keep_public
02_datasets/cards/D021.md	2172	b5275ac84b521201cd2e6eefe8f59def55bd15984b29dc436c95e7d7b69a537c	dataset-metadata	approved	none	keep_public
02_datasets/cards/D022.md	2060	410ebde3d612c5be1dbcf344f01502f84518489e5fd1f338815a893a6eafbcec	dataset-metadata	approved	none	keep_public
02_datasets/cards/D023.md	1949	0ee23af3bac97e0a0823fdd4f78e075e5836a545a896f5cd2a46cd12e00dfba7	dataset-metadata	approved	none	keep_public
02_datasets/cards/D024.md	2122	32252f2fc33ebc64916fc58587a098a198db44cf8df4b27d649ffda3420fdb60	dataset-metadata	approved	none	keep_public
02_datasets/cards/D025.md	1987	b648a38704a98f67f9180cc172351b0625736f175c49d3255e2b1cd669ae6bbd	dataset-metadata	approved	none	keep_public
02_datasets/cards/D026.md	1994	e256570e7e4085dc84fe969fcd3e8bdb558942ef76a4354804cda9156f5bcf44	dataset-metadata	approved	none	keep_public
02_datasets/cards/D027.md	2171	95b6f3d279eb1d596b7af81552c4648cfa45144b3f6833e79431de5f01ab78eb	dataset-metadata	approved	none	keep_public
02_datasets/cards/D028.md	2035	a7b0f26de918c69971195ce72369766b0020d3f0d9c1715cdde2c6566c2b2dd5	dataset-metadata	approved	none	keep_public
02_datasets/cards/D029.md	1992	c15186d3bfad90cb803ed3c94d5739218c5389bbcbecbe590478c129a68c255e	dataset-metadata	approved	none	keep_public
02_datasets/cards/D030.md	2179	4b0f14b09348d3c7298bb59f07f0c2a37b7cdeda9c72bdf726952b1f5d693c8b	dataset-metadata	approved	none	keep_public
02_datasets/cards/D031.md	2199	e1e1954b1452295246cfd68f516fc0d6a9de7fbd123df3003c3a8e3cf0d2fec7	dataset-metadata	approved	none	keep_public
02_datasets/cards/D032.md	2288	781f3d9bd0a71c044d7b99d7bc547144df8a08dd5636ab1f7855126d89650f00	dataset-metadata	approved	none	keep_public
02_datasets/cards/D033.md	2100	88e60add6e82ab3d2c246cedfa4371f8fb532851c54273c2156f3a48a2ea9207	dataset-metadata	approved	none	keep_public
02_datasets/cards/D034.md	1954	90152036b80ce37e7598d3bd87d908873db3081abc45a68d2e857548ec7c1aed	dataset-metadata	approved	none	keep_public
02_datasets/cards/D035.md	2034	3893a3fed0ff0d3001ac63957eb0fcf446679778b8b06351ce84be8101116b6a	dataset-metadata	approved	none	keep_public
02_datasets/cards/D036.md	2038	96aa71bef843048c07106b9ba41ce7fe2b3846e5ea0bf8a3ed4c2d3f6a7fad7f	dataset-metadata	approved	none	keep_public
02_datasets/cards/D037.md	1924	692aac9fca98f0ee6385b6441e5d558be8a100eefdeb3426d69fc774c78699ed	dataset-metadata	approved	none	keep_public
02_datasets/cards/D038.md	2121	1d7aeddfb728beb31be538001b8449538b758e26976c811ef0c2bfde85adcac2	dataset-metadata	approved	none	keep_public
02_datasets/cards/D039.md	2256	34df7b174b0eafd8f2eaaa0fd88d8a8e051246f8a7cc5b71d06c78dda08db4b1	dataset-metadata	approved	none	keep_public
02_datasets/cards/D040.md	1933	80a1c1f1a0af159bcd48ae19bc003c98976ccd56e2427d4141e621615668bcfe	dataset-metadata	approved	none	keep_public
02_datasets/cards/D041.md	1891	68051b3ccd1a5dc8ed46b14e93ca35cb54960e3ea93c5459b5e935f2b711f2bf	dataset-metadata	approved	none	keep_public
02_datasets/cards/D042.md	1992	493d8582cb3e69b8919d0378960b99febb902d75a18bae55c4a95b36251eabd6	dataset-metadata	approved	none	keep_public
02_datasets/cards/D043.md	2132	54648db6e7f47640988355ce27c3828528ba1b414b34ebd59323e7c01a4545af	dataset-metadata	approved	none	keep_public
02_datasets/cards/D044.md	1933	d5b2d217961afc4c29e60c4cb6a33430b166614c1408d32ad72815ae8125f43f	dataset-metadata	approved	none	keep_public
02_datasets/cards/D045.md	1953	677ec8126e9783b70cf446ac47c40a4e939153972f6bb56a1869e751b7c56c20	dataset-metadata	approved	none	keep_public
02_datasets/cards/D046.md	2021	5ef5c33851079bcf4fae2e8b945fa537b5fe63795b862365ab7a508f8300f40c	dataset-metadata	approved	none	keep_public
02_datasets/cards/D047.md	2006	173c034a89117ff8fa1b2bce90638f6bd176667fc6ca575cb84d09e6c9100469	dataset-metadata	approved	none	keep_public
02_datasets/cards/D048.md	2033	7faa6d9040a70845e305e2af687fcaefb6134b4b2bee868ce13dcf0402c9bd91	dataset-metadata	approved	none	keep_public
02_datasets/cards/D049.md	2064	a5d1dd1eaca69bb656432d31db97eef61dd7b0890cbe268ed006ece75d4313ee	dataset-metadata	approved	none	keep_public
02_datasets/cards/D050.md	2233	814c829be824cb0e4b890e29c5e637d1e85cbf94e8d758a6b8dbe53873be1173	dataset-metadata	approved	none	keep_public
02_datasets/cards/D051.md	2135	b46e2b1a72f37dbf16ef4d4eeb23384fdc463d1ec09d48bb69ec4ad5ce88088a	dataset-metadata	approved	none	keep_public
02_datasets/cards/D052.md	2009	edc43d73153072583f0d94c87d9e422b7193da37c7e4f2ebd8aed179247d25d6	dataset-metadata	approved	none	keep_public
02_datasets/cards/D053.md	2024	a0c24c1dd71d0cc418fc740acb0b837b2c628ae3a9eda5c9d9c7a169df6526bc	dataset-metadata	approved	none	keep_public
02_datasets/cards/D054.md	2036	84dc225eb65d6118632aa7ad9fd1dc457f65ede6b19c080f668c59fe428f3ecd	dataset-metadata	approved	none	keep_public
02_datasets/cards/D055.md	2240	321311d045c76dc3bb1a3df7923695eba573bf63cce0fc11f1a56ba2dcbf9255	dataset-metadata	approved	none	keep_public
02_datasets/cards/D056.md	1974	a64fa193f36c259eafb14b727a0b57fba8153de805f03021f721b425f3198787	dataset-metadata	approved	none	keep_public
02_datasets/cards/D057.md	2057	45b8c805bc60fc6ad2abe69b17c419ca08abace0886a491e9d5708668b993e56	dataset-metadata	approved	none	keep_public
02_datasets/cards/D058.md	2170	05f68619ceb89436d85f4f3d358162ee0ec1e51f7cab391a52205b13d996e35e	dataset-metadata	approved	none	keep_public
02_datasets/cards/D059.md	2055	6a54dd76ef4a15cd5f23d4e81cb3fe05524606c66612eca6c56c9b8df166f076	dataset-metadata	approved	none	keep_public
02_datasets/cards/D060.md	1855	fc0c65f773ce3adb5ead553b9732b27117249f7493fefeec8bf78de026c1508d	dataset-metadata	approved	none	keep_public
02_datasets/cards/D061.md	2028	97b5100c45783883c79152a48ffeba010dcce9ef9fa8cc399c5834ba106b8648	dataset-metadata	approved	none	keep_public
02_datasets/cards/D062.md	2083	0f0cdffa75b306e8c7fc4128679c5d1951be961cf04804f7914d14e1fe0c0c41	dataset-metadata	approved	none	keep_public
02_datasets/cards/D063.md	2016	7c38442435424c9ae8b991d3301a030eaf92c810d844cb9aeaace3f45f48cec3	dataset-metadata	approved	none	keep_public
02_datasets/cards/D064.md	1972	c3b6e858ab9a31bc26be9610e84defcb69720c928e0931c0cc12cfeedb997ebd	dataset-metadata	approved	none	keep_public
02_datasets/cards/D065.md	2144	a7b5a73294f0d584a76d45febde32e5cbe8298d350e44e79107e1cc370ca8493	dataset-metadata	approved	none	keep_public
02_datasets/cards/D066.md	2138	7fddfc8573e42699382914179623c05a6e4a9b18cd4e9fc795fe4576eb27278f	dataset-metadata	approved	none	keep_public
02_datasets/cards/D067.md	2141	0f7956d57d188850fd756df6accc43b8ac265efc661b241cafdee60bab84bef2	dataset-metadata	approved	none	keep_public
02_datasets/cards/D068.md	2171	7cc08b39aa27ead162bd2be0700f20e0f1c533f22a7b7068550321fb0930ca81	dataset-metadata	approved	none	keep_public
02_datasets/cards/D069.md	2149	57c1bbe932c6f992bfc2e4441be69c1a079112cf275e337a1e44060dc7a4d4bf	dataset-metadata	approved	none	keep_public
02_datasets/cards/D070.md	2168	7b4403cb2e015a7f7ff4e99bda64511f9218f9428f25a17a7c566b1ae0007f9c	dataset-metadata	approved	none	keep_public
02_datasets/cards/D071.md	2171	6332abd1f30b43d17c472f2d60f1602f05207ef3409f9114e773a2eed60b2ad5	dataset-metadata	approved	none	keep_public
02_datasets/cards/D072.md	2149	ec4df1e73cf48b9438744698d38cb0ce0b5bca0ee0e7b8dac8886644e24f2399	dataset-metadata	approved	none	keep_public
02_datasets/cards/D073.md	2168	2c671860237174a0ee951cc19984cb22d09941f1d9ed2d9accc994ddcbf76d98	dataset-metadata	approved	none	keep_public
02_datasets/cards/D074.md	1996	4f7ba7298d8c55118160dd23e0b9b76bd963ee960b332db96aba7cedaa896cef	dataset-metadata	approved	none	keep_public
02_datasets/cards/D075.md	1982	d3240eb3a4867e96a69814d19a3cd20cc0fd0ec6829855fcad174eedbb0da9e4	dataset-metadata	approved	none	keep_public
02_datasets/cards/D076.md	2007	b451c211cd72e76f903eeaa4cde17971906e80aa5bf58306641dc78b27ce6b5a	dataset-metadata	approved	none	keep_public
02_datasets/cards/D077.md	1995	1f9c388a24b08f3cad31196853c5b6217cd2981d58b92d890b3df8fbe24c76d1	dataset-metadata	approved	none	keep_public
02_datasets/cards/D078.md	1980	7e7b0a96b85d46102c08f157ce1444dc649de14d979a1d87e5db0ff61cd4382c	dataset-metadata	approved	none	keep_public
02_datasets/cards/D079.md	1984	8dfe5c9ca5781712d11607b46ad0abef76bf7580cec84e939f9843bad7c886ed	dataset-metadata	approved	none	keep_public
02_datasets/cards/D080.md	1998	3a699efb1a55c5a2c83ada47aa9025edf28dfe141451bfb485c8b5dd5511996f	dataset-metadata	approved	none	keep_public
02_datasets/cards/D081.md	1992	256aafce277d405a492e2ba477899b8c9d0aec0ee00ccb1ff9797e826b1d44b2	dataset-metadata	approved	none	keep_public
02_datasets/cards/D082.md	1978	f00435307fdc4860e2e27603a5f705ddaedcf7865fa538cf9bfd02e49c169f79	dataset-metadata	approved	none	keep_public
02_datasets/cards/D083.md	2000	f6b65239f34636c1cf6a164f609e0ac2b641a9c1c58e9d743f642c1e414e2542	dataset-metadata	approved	none	keep_public
02_datasets/cards/D084.md	1982	a974a743856d61136e2057ca44928881222e6e9ef9c9325678ebe300cbaab96e	dataset-metadata	approved	none	keep_public
02_datasets/cards/D085.md	1980	c93e17a9d022caccecff25ab3ef85eb8ca5291946a0e4640087edeac72900350	dataset-metadata	approved	none	keep_public
02_datasets/cards/D086.md	1978	b1573f45a98dc675ee480e6f35afe14e008da0a6afec1f2b2a0835a8c83aff43	dataset-metadata	approved	none	keep_public
02_datasets/cards/D087.md	1985	1efdc63506de9a308ff7629160b399a388c465ae42097fe06955489b717353e3	dataset-metadata	approved	none	keep_public
02_datasets/cards/D088.md	1985	34a8f8776b259ffbd2b9eaa48ab3aab977a920ecc00ed05613faafc51ff76734	dataset-metadata	approved	none	keep_public
02_datasets/cards/D089.md	1984	1511c8468359e791e8567233092e5a29c13fa5aa9a2d5e77cfd92837a0727389	dataset-metadata	approved	none	keep_public
02_datasets/cards/D090.md	1981	36d68a12a0829c8b0300a15af1e1acd68281598b5774e894350119f5573cd5ec	dataset-metadata	approved	none	keep_public
02_datasets/cards/D091.md	1982	767dae5a4dda3271cf26548d41ca758d38b04cac4a2510546518b76e4e7aefb4	dataset-metadata	approved	none	keep_public
02_datasets/cards/D092.md	1984	8ea90a21b0c58cf37c04a5e62f784474c130deeef5779bd032d33a22aed9c197	dataset-metadata	approved	none	keep_public
02_datasets/cards/D093.md	2286	3c7f0d084d78cf18e2ff3088ac522a6e4521985b1364b32d95a08c22362d54bf	dataset-metadata	approved	none	keep_public
02_datasets/cards/D094.md	2287	f52d671f2f972b54927e6827c1969aea21da09a62b3b9b0041bae4e4a0852215	dataset-metadata	approved	none	keep_public
02_datasets/cards/D095.md	2287	53cff9b59264a07d4ad11ca4d004f40aea21001d727611ee6a74f849a7ad5058	dataset-metadata	approved	none	keep_public
02_datasets/cards/D096.md	2290	680916769f5e7440c3a028e630bf8500b188f5ac23540723275ca0bfd697f8a5	dataset-metadata	approved	none	keep_public
02_datasets/cards/D097.md	2080	bb855042ca4c06e525f80c2a354224e69331413f05c50454b54928d2eeae1ed8	dataset-metadata	approved	none	keep_public
02_datasets/cards/D098.md	2077	285fe0c05b6bae51d7cd20bb8cfafc0b634aaa19f4c245acde25cf3977df0da7	dataset-metadata	approved	none	keep_public
02_datasets/cards/D099.md	2079	46ae1830c4467f02374fbb98e61f759c92abeddb0a76079bea559a6753fe1ab2	dataset-metadata	approved	none	keep_public
02_datasets/cards/D100.md	2030	b5f6b4776fc9c73397a541ff8019ae47874ddbf23a8177b3ac2de8ddb9e70e86	dataset-metadata	approved	none	keep_public
02_datasets/cards/D101.md	2068	ceaae805291e872061d1d31799c8b607f3efb2fb809cad901f22d60089b7ea32	dataset-metadata	approved	none	keep_public
02_datasets/cards/D102.md	2070	9398886d09a6cb6daf7d357c00625edd38f3320e2d930a2ebce2d24903f5854c	dataset-metadata	approved	none	keep_public
02_datasets/catalog-review.jsonl	89075	31bcfe9e47b00432bee0703c61d3a30d0cb530da44d82ca8dbd2bb662e98b0e6	dataset-metadata	approved	none	keep_public
02_datasets/catalog-review.tsv	50597	b141794ab914b6d15fe943acd19e45c08d3cdf901f9794e107459d4bf4e738a2	dataset-metadata	approved	none	keep_public
02_datasets/catalog.jsonl	157560	30979daa9e25adcf7e7e79a0bd322bd2ddda138e14aff35b378232bcd8e9e0ff	dataset-metadata	approved	none	keep_public
02_datasets/catalog.tsv	102587	aa237b3389673b37aeb15f4c23803cd2e27fe3bb74aa7ce8629a27462f826dfc	dataset-metadata	approved	none	keep_public
02_datasets/dataset_cards.md	10368	0cda0b60e5617a5f900471bf8f97d51a671607f5ba7039e35db8eee364bdb453	dataset-metadata	approved	none	keep_public
02_datasets/licenses_and_lineage.md	6209	47aa30524c1d00c919999a057e5dd819e349e3a2c80c28f382a88b631eec65d8	dataset-metadata	approved	none	keep_public
02_datasets/processed/dataset-validation.json	407	fc558097a94b2455ce9794d82414b57480cd4749d3ee477399018f00151439e1	processed-telemetry	approved	redacted_approved	keep_public
02_datasets/processed/incident-profiles.jsonl	170915	ed2313ed032724b7d4708ef3397f0bc0860e4578681156c301bd9908562a3403	processed-telemetry	approved	redacted_approved	keep_public
02_datasets/processed/logs-evidence.jsonl	713902	95b461277981cd5d8ae2ead44d5a32349197f4ddf825257d0875379435072068	processed-telemetry	approved	redacted_approved	keep_public
02_datasets/processed/metric-summaries.jsonl	5005937	9711090b4c3609991d89f155b2acb3101c6f5fa9742df9a7d3bcb0fc2ac1be51	processed-telemetry	approved	redacted_approved	keep_public
02_datasets/processed/observations.jsonl	362775	88228e42f2d8ed0d744e659e6119e46c576e29d0d79ac0e2c3c7764471f8a22e	processed-telemetry	approved	redacted_approved	keep_public
02_datasets/processed/profile-summary.json	1876	19c5eda6cd54d866c235a3ddd7ebda86a49c7aee92f5afbdf25c7ac36e595729	processed-telemetry	approved	redacted_approved	keep_public
02_datasets/processed/split-map.tsv	7198	38ded98051fa01dcf67548c2169208081831fe74e9fbca7103adce9e61f42415	processed-telemetry	approved	redacted_approved	keep_public
02_datasets/processed/trace-evidence.jsonl	1064447	d68e61e62f9ece8ea197f86fad00ffec1829bddb07db9b3d0c18e1eca8479106	processed-telemetry	approved	redacted_approved	keep_public
02_datasets/rcaeval-hf-api.json	121623	cac5e6a3e6fe3a0c0a7ac04acc126265b37d32de9ba23edf83b545895dd3af4a	dataset-metadata	approved	none	keep_public
02_datasets/readiness-matrix.md	3141	4599508ae669668b086eef368a849bebbf7decf4f0b78ae6b70ce05d886c6fe1	dataset-metadata	approved	none	keep_public
02_datasets/shortlist.md	3859	ddbc2b516a1163f986cef504a96a62bb8f0b426e31366b3c931feba2255f226e	dataset-metadata	approved	none	keep_public
03_collection_plan/annotation-kit/README.md	8488	29185656c9c260cec283f9b86932f61110fe87c881286c03bda92da2c67392be	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/answerability-adjudication.tsv	9367	b133dad2243d7ca20ff612167c3db90a02cf69c995c39e5a8e12e25d35d1f9e8	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/answerability-annotator-A.tsv	9442	6377e7c15f627bde3c770af305a1d22ba6215d214218d5ee2c7a00109eba59a7	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/answerability-annotator-B.tsv	9442	6377e7c15f627bde3c770af305a1d22ba6215d214218d5ee2c7a00109eba59a7	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/candidate-pool-template.tsv	89	78fba11a4991ccadaf2c41606bd2677fa0b2df2a8babe82615db9ee545ecdf6a	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/claim-evaluation.tsv	169	2facd9228f500155391e1338b856d94c34bbba28bd931ba7d3ab9ac41bbbdaa1	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/document-applicability-current.tsv	23716	e49ade9f4dc1580ceaf28707e40ae924e56e26624f46f69c65e0b56061647e6e	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/document-applicability-historical.tsv	25510	3982be8563ccc217a74578001b86a9fe07bff23cbaa8384c5d66b2c7a1e1f016	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/document-applicability.tsv	25510	3982be8563ccc217a74578001b86a9fe07bff23cbaa8384c5d66b2c7a1e1f016	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/incident-document-candidates.tsv	43351	be49f9ea01e34ebb8432111e550e574f8a9189f0f7149151b2fe08b66843766c	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/qrels-adjudication.tsv	9648	2aa3f82556eaefa888c0a434983d2a7cd219407ec383c35051df5a7f24923229	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/qrels-annotator-A.tsv	9838	b476c387dca6ed4f86ba7a82792ca6965d2ac640600449fc7d729e5d7385102f	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/qrels-annotator-B.tsv	9838	b476c387dca6ed4f86ba7a82792ca6965d2ac640600449fc7d729e5d7385102f	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/reference-answers.tsv	9331	cfd50958b23e4d182a7b2a64ee6edd306446799464a21d2885ee659e50ffd5ba	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/status.json	508	2f2e0a1ad110099a36c076b7e31295e2598f4b6bac37b553fb8c1c5935fb9aea	collection-plan	approved	none	keep_public
03_collection_plan/annotation-kit/task-index.tsv	17861	000fc88a9f509e39316329246c118acbfb117b7b024df77e2a6e1c12b8f95e17	collection-plan	approved	none	keep_public
03_collection_plan/collection_workflow.md	3573	ebf677070fdfa4064ae58c29c4c4a815405da6903a5261932d9d0894697a8ade	collection-plan	approved	none	keep_public
03_collection_plan/crawl_manifest.tsv	308433	85bc21d3a7f4fde094c6ad0ffbfcf61755d6fca56bc40e65d0f41d5b82fee6aa	collection-plan	approved	none	keep_public
03_collection_plan/data_schema.md	5211	e472f766dba18e471b95511a11801fd20bcebe77b43a97dfa01425f789176aed	collection-plan	approved	none	keep_public
03_collection_plan/knowledge-corpus-historical/README.md	3435	8f4e39fbc254570327bfe151407332afeaf5da9f51e034a293dfeaca93163962	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus-historical/chunks.jsonl	791721	b7b6d08cf7fa77feaedeaddd7d279735f9f9aefbf81bc56d9a3062ac95acc9ee	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus-historical/comparison-with-current.json	862	3a846fa7ed9275ab9bf1747c3e786aefd6557b70a13337194a009e8624f2224b	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus-historical/documents.jsonl	450847	1d3557e9599eefc89fd64e07718e7b37b91ab6903a525fd74caf5745ca97b9d3	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus-historical/proposed-mappings.jsonl	31067	9be609d256a1ed8a71c1117436a3133ac5e971a6fdba9364c3f7d10ac5830c1b	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus-historical/proposed-mappings.tsv	14525	e6c9e757aa97558083478be6aed8a567bce71efe76e08dc67146e8879bbd8e21	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D057/LICENSE	11358	cfc7749b96f63bd31c3c42b5c471bf756814053e847c10f3eb003417bc523d30	license-snapshot	approved	none	keep_public
03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D058/LICENSE	18657	9ba9550ad48438d0836ddab3da480b3b69ffa0aac7b7878b5a0039e7ab429411	license-snapshot	approved	none	keep_public
03_collection_plan/knowledge-corpus-historical/raw/source-snapshots/D059/LICENSE	11325	cb5e8e7e5f4a3988e1063c142c60dc2df75605f4c46515e776e3aca6df976e14	license-snapshot	approved	none	keep_public
03_collection_plan/knowledge-corpus-historical/snapshot.json	1026	48a9616ddd1a4bafd049f4823285f7c2d4c0e8b72b130c7aee51b80d55520a77	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus-historical/source-manifest.jsonl	9036	501a670ce521e10f955cdd5c5522a1cb5e0350d3f73367099ad898159c7a502c	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus-historical/supporting-assets.jsonl	10513	3df812aa030ee96e4ff3ac91ee67545c396e5ee4edb764e1b3da6abf047b2171	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus/README.md	3645	0d64785b1e7b7930d8dbf49ff5a20ed6e95acbcef4c83017cd1d0cecd07fe9d0	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus/chunks.jsonl	839818	f0c409af96a8e9e52eb0b2e21e55a8e10ef0761f10dbff11a127de4467c766e8	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus/documents.jsonl	482036	65fcbdaf6fb1e0ca1986e0c93adf15aa625421f19c8459d2bc739161532df515	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus/proposed-mappings.jsonl	30609	4cfef4c6fe24643b4ae03311f350d6b0b7babecfea5200eadc1b0b6fb43f529b	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus/proposed-mappings.tsv	14268	feb58d096efe2e51ecf494b3722992afb42a07fba968390257fc7d7e9299e354	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus/raw/source-snapshots/D057/LICENSE	11358	cfc7749b96f63bd31c3c42b5c471bf756814053e847c10f3eb003417bc523d30	license-snapshot	approved	none	keep_public
03_collection_plan/knowledge-corpus/raw/source-snapshots/D058/LICENSE	18657	9ba9550ad48438d0836ddab3da480b3b69ffa0aac7b7878b5a0039e7ab429411	license-snapshot	approved	none	keep_public
03_collection_plan/knowledge-corpus/raw/source-snapshots/D059/LICENSE	11325	cb5e8e7e5f4a3988e1063c142c60dc2df75605f4c46515e776e3aca6df976e14	license-snapshot	approved	none	keep_public
03_collection_plan/knowledge-corpus/snapshot.json	1029	f71ebb6143e55829f354d2b3cb590719a78f805956e88633c4c43931fdbec77c	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus/source-manifest.jsonl	8902	fb7e681561e0f4af1a9d5726171c0f66bfa0e934c3984f57c6fa4880f1bddad3	knowledge-corpus	approved	none	keep_public
03_collection_plan/knowledge-corpus/supporting-assets.jsonl	12951	1d676c2354207a641f6f5ba03fa929262d5e1449edeae5efa2b56e1307f6186c	knowledge-corpus	approved	none	keep_public
