incident_id	rank	chunk_id	document_id	score
inc_a7c4ff1c43ab561f	6	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.027984344422700584
inc_a7c4ff1c43ab561f	7	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.027205882352941177
inc_a7c4ff1c43ab561f	8	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	0.02594183740912095
inc_a7c4ff1c43ab561f	9	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.02581612258494337
inc_a7c4ff1c43ab561f	10	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.025567754549556326
inc_a9c5f4078ddde5fb	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_a9c5f4078ddde5fb	2	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.03200204813108039
inc_a9c5f4078ddde5fb	3	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.031754032258064516
inc_a9c5f4078ddde5fb	4	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.03007688828584351
inc_a9c5f4078ddde5fb	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.03007688828584351
inc_a9c5f4078ddde5fb	6	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.029877369007803793
inc_a9c5f4078ddde5fb	7	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.028790389395194696
inc_a9c5f4078ddde5fb	8	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.028404512489927477
inc_a9c5f4078ddde5fb	9	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.02758751902587519
inc_a9c5f4078ddde5fb	10	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.02674825174825175
inc_ac67c10adc4fe094	1	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.028258706467661692
inc_ac67c10adc4fe094	2	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.02738970588235294
inc_ac67c10adc4fe094	3	KBC-D058-08c26d83a4bdb300a4368e59	KBH-D058-94f18a70ecb0	0.02631578947368421
inc_ac67c10adc4fe094	4	KBC-D057-5cdb2d2b76a4a2a11b2c32fa	KBH-D057-86278876e6bf	0.026234567901234566
inc_ac67c10adc4fe094	5	KBC-D058-2a6b22a3c5e42c4df64e3f65	KBH-D058-4067ea9b384b	0.025989268947015427
inc_ac67c10adc4fe094	6	KBC-D058-af53af35781acf2a26a8f0ba	KBH-D058-4067ea9b384b	0.025561706284597852
inc_ac67c10adc4fe094	7	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	0.025362318840579712
inc_ac67c10adc4fe094	8	KBC-D058-5b86503d419c093f8eded70a	KBH-D058-22bb04d72ccf	0.024115296803652965
inc_ac67c10adc4fe094	9	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	0.023376623376623377
inc_ac67c10adc4fe094	10	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.020368072787427628
inc_b65b223fe2861ce9	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.03252247488101534
inc_b65b223fe2861ce9	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.032018442622950824
inc_b65b223fe2861ce9	3	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.029386529386529386
inc_b65b223fe2861ce9	4	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.027031963470319637
inc_b65b223fe2861ce9	5	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.026875901875901876
inc_b65b223fe2861ce9	6	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.025837770122142185
inc_b65b223fe2861ce9	7	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.025342039800995024
inc_b65b223fe2861ce9	8	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	0.024497309544038517
inc_b65b223fe2861ce9	9	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.024448419797257006
inc_b65b223fe2861ce9	10	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.024285714285714285
inc_b6893051f6d2b73e	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.031754032258064516
inc_b6893051f6d2b73e	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.03131881575727918
inc_b6893051f6d2b73e	3	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02921395544346364
inc_b6893051f6d2b73e	4	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.028258706467661692
inc_b6893051f6d2b73e	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.027884615384615386
inc_b6893051f6d2b73e	6	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.027884615384615386
inc_b6893051f6d2b73e	7	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.027598020555767037
inc_b6893051f6d2b73e	8	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027272727272727275
inc_b6893051f6d2b73e	9	KBC-D057-4ad07558cdb6c225ea655d65	KBH-D057-fda19af7a97a	0.025816993464052286
inc_b6893051f6d2b73e	10	KBC-D058-af53af35781acf2a26a8f0ba	KBH-D058-4067ea9b384b	0.025488400488400488
inc_b6c8b8329c2790cb	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.03225806451612903
inc_b6c8b8329c2790cb	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.030679156908665108
inc_b6c8b8329c2790cb	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.02946912242686891
inc_b6c8b8329c2790cb	4	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.029083245521601686
inc_b6c8b8329c2790cb	5	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.028693528693528692
inc_b6c8b8329c2790cb	6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.027651515151515153
inc_b6c8b8329c2790cb	7	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	0.026120660599932594
inc_b6c8b8329c2790cb	8	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.026021080368906456
inc_b6c8b8329c2790cb	9	KBC-D057-6e2368f1d4cff56ab472ce58	KBH-D057-0ad6299a6f1d	0.0259915611814346
inc_b6c8b8329c2790cb	10	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.02574682290807064
inc_b8f2fc204d33911b	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.031754032258064516
inc_b8f2fc204d33911b	2	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.031009615384615385
inc_b8f2fc204d33911b	3	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.03047794966520434
inc_b8f2fc204d33911b	4	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.030309988518943745
inc_b8f2fc204d33911b	5	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.029957522915269395
inc_b8f2fc204d33911b	6	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.029857397504456328
inc_b8f2fc204d33911b	7	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.028404512489927477
inc_b8f2fc204d33911b	8	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.027972027972027972
inc_b8f2fc204d33911b	9	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.027313266443701224
inc_b8f2fc204d33911b	10	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.02699859747545582
inc_b9439b0dc3a8b3c3	1	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.031054405392392875
inc_b9439b0dc3a8b3c3	2	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.030158730158730156
inc_b9439b0dc3a8b3c3	3	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.02946912242686891
inc_b9439b0dc3a8b3c3	4	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.028949545078577336
inc_b9439b0dc3a8b3c3	5	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.028814262023217248
inc_b9439b0dc3a8b3c3	6	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	0.028309409888357256
inc_b9439b0dc3a8b3c3	7	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.028298204527712725
inc_b9439b0dc3a8b3c3	8	KBC-D058-9c00a77232e7edf2e0aa73a7	KBH-D058-aaa3e891815f	0.026540946394272742
inc_b9439b0dc3a8b3c3	9	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	0.026399331662489554
inc_b9439b0dc3a8b3c3	10	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.02639344262295082
inc_bb6f30a02ec2c05c	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_bb6f30a02ec2c05c	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.031754032258064516
inc_bb6f30a02ec2c05c	3	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.030834914611005692
inc_bb6f30a02ec2c05c	4	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.030309988518943745
inc_bb6f30a02ec2c05c	5	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.029910714285714284
inc_bb6f30a02ec2c05c	6	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.029236022193768675
inc_bb6f30a02ec2c05c	7	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.028991596638655463
inc_bb6f30a02ec2c05c	8	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027242401779095628
inc_bb6f30a02ec2c05c	9	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.026687875574407917
inc_bb6f30a02ec2c05c	10	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.026373626373626377
inc_c008d0981392ffbc	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_c008d0981392ffbc	2	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.031754032258064516
inc_c008d0981392ffbc	3	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.03128054740957967
inc_c008d0981392ffbc	4	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.03036576949620428
inc_c008d0981392ffbc	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029631255487269532
inc_c008d0981392ffbc	6	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.029513888888888888
inc_c008d0981392ffbc	7	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02919863597612958
inc_c008d0981392ffbc	8	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.029083245521601686
inc_c008d0981392ffbc	9	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.027432808155699723
inc_c008d0981392ffbc	10	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.026742734890354787
inc_c34729bda2a676bd	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03028233151183971
inc_c34729bda2a676bd	2	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.030117753623188408
inc_c34729bda2a676bd	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.030117753623188408
inc_c34729bda2a676bd	4	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029850746268656716
inc_c34729bda2a676bd	5	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02946912242686891
inc_c34729bda2a676bd	6	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.029386529386529386
inc_c34729bda2a676bd	7	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.0288981288981289
inc_c34729bda2a676bd	8	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.028373015873015873
inc_c34729bda2a676bd	9	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.0277569392348087
inc_c34729bda2a676bd	10	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027071520029266508
inc_c75fa18cc6e553d8	1	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.02761904761904762
inc_c75fa18cc6e553d8	2	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	0.023796791443850267
inc_c75fa18cc6e553d8	3	KBC-D058-5b86503d419c093f8eded70a	KBH-D058-22bb04d72ccf	0.023058884835852007
inc_c75fa18cc6e553d8	4	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.021988643228222787
inc_c75fa18cc6e553d8	5	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.021298289339526454
inc_c75fa18cc6e553d8	6	KBC-D058-fe3ddeec3705e776748f2b37	KBH-D058-aaa3e891815f	0.021286031042128603
inc_c75fa18cc6e553d8	7	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.020638297872340425
inc_c75fa18cc6e553d8	8	KBC-D058-0c6a32d6d84824353de6825d	KBH-D058-57df42feca96	0.01639344262295082
inc_c75fa18cc6e553d8	9	KBC-D059-05ba5f615d51b4b34e72449e	KBH-D059-90ee8fc78d14	0.01639344262295082
inc_c75fa18cc6e553d8	10	KBC-D058-9c00a77232e7edf2e0aa73a7	KBH-D058-aaa3e891815f	0.016129032258064516
inc_c7fb3974f7c1745e	1	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.028370221327967807
inc_c7fb3974f7c1745e	2	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.026171741361614778
inc_c7fb3974f7c1745e	3	KBC-D057-3ee3acdd94b6a20076234394	KBH-D057-a23e26c1b47c	0.023709315375982042
inc_c7fb3974f7c1745e	4	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.023690078037904124
inc_c7fb3974f7c1745e	5	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.023676099747828524
inc_c7fb3974f7c1745e	6	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.02361111111111111
inc_c7fb3974f7c1745e	7	KBC-D058-df5b455a466490c961307df8	KBH-D058-4067ea9b384b	0.022947475777664456
inc_c7fb3974f7c1745e	8	KBC-D058-0c6a32d6d84824353de6825d	KBH-D058-57df42feca96	0.01639344262295082
inc_c7fb3974f7c1745e	9	KBC-D059-05ba5f615d51b4b34e72449e	KBH-D059-90ee8fc78d14	0.01639344262295082
inc_c7fb3974f7c1745e	10	KBC-D058-a658e2070a136ce7191f6ca2	KBH-D058-6346769f861a	0.016129032258064516
inc_cd11a2a781c49c77	1	KBC-D057-f6c48ce30e1e7270ef4116c4	KBH-D057-10119f6772e5	0.032018442622950824
inc_cd11a2a781c49c77	2	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.031544957774465976
inc_cd11a2a781c49c77	3	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.030834914611005692
inc_cd11a2a781c49c77	4	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.030330882352941176
inc_cd11a2a781c49c77	5	KBC-D058-b868a54e37319ab0c268877e	KBH-D058-54c2092d43a5	0.0288981288981289
inc_cd11a2a781c49c77	6	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.02712049508554787
inc_cd11a2a781c49c77	7	KBC-D057-878a460540274ab64e37e0c2	KBH-D057-10119f6772e5	0.026687875574407917
inc_cd11a2a781c49c77	8	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.025833333333333333
inc_cd11a2a781c49c77	9	KBC-D058-af53af35781acf2a26a8f0ba	KBH-D058-4067ea9b384b	0.024108138238573024
inc_cd11a2a781c49c77	10	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	0.02325881896885903
inc_d5425e4d7b13f348	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_d5425e4d7b13f348	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.031754032258064516
inc_d5425e4d7b13f348	3	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.0315136476426799
inc_d5425e4d7b13f348	4	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.031024531024531024
inc_d5425e4d7b13f348	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029418126757516764
inc_d5425e4d7b13f348	6	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.02919863597612958
inc_d5425e4d7b13f348	7	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.028991596638655463
inc_d5425e4d7b13f348	8	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027799227799227798
inc_d5425e4d7b13f348	9	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.027346637102734665
inc_d5425e4d7b13f348	10	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.026022913256955812
inc_ddb222a8702276b2	1	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.031544957774465976
inc_ddb222a8702276b2	2	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.02964254577157803
inc_ddb222a8702276b2	3	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.029571646010002173
inc_ddb222a8702276b2	4	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.028531243721117136
inc_ddb222a8702276b2	5	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.02803379416282642
inc_ddb222a8702276b2	6	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.027884615384615386
inc_ddb222a8702276b2	7	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.02782608695652174
inc_ddb222a8702276b2	8	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.027799227799227798
inc_ddb222a8702276b2	9	KBC-D057-7c5704e3d5d36cf73e47a68e	KBH-D057-9db557923ec4	0.024501173708920188
inc_ddb222a8702276b2	10	KBC-D057-6d507cb66b72d0a39ed73739	KBH-D057-b33563055168	0.024285714285714285
inc_defb07756e152786	1	KBC-D058-87cc776afa8cbb47854ca3ac	KBH-D058-57df42feca96	0.031746031746031744
inc_defb07756e152786	2	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.030536130536130537
inc_defb07756e152786	3	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.03047794966520434
inc_defb07756e152786	4	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03021353930031804
inc_defb07756e152786	5	KBC-D057-f6c48ce30e1e7270ef4116c4	KBH-D057-10119f6772e5	0.029273504273504274
inc_defb07756e152786	6	KBC-D058-df5b455a466490c961307df8	KBH-D058-4067ea9b384b	0.02813852813852814
inc_defb07756e152786	7	KBC-D058-b868a54e37319ab0c268877e	KBH-D058-54c2092d43a5	0.027271052146674038
inc_defb07756e152786	8	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.02681010928961749
inc_defb07756e152786	9	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.026785714285714288
inc_defb07756e152786	10	KBC-D058-cf032377950818e1a0b12a53	KBH-D058-54c2092d43a5	0.025206087507926443
inc_defe171a8ac63131	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_defe171a8ac63131	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.0315136476426799
inc_defe171a8ac63131	3	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.03149801587301587
inc_defe171a8ac63131	4	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.03036576949620428
inc_defe171a8ac63131	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029850746268656716
inc_defe171a8ac63131	6	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.029236022193768675
inc_defe171a8ac63131	7	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.028958333333333336
inc_defe171a8ac63131	8	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.028665028665028666
inc_defe171a8ac63131	9	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.028404512489927477
inc_defe171a8ac63131	10	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027799227799227798
inc_e35ff7db68655611	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.03225806451612903
inc_e35ff7db68655611	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.03131881575727918
inc_e35ff7db68655611	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.029910714285714284
inc_e35ff7db68655611	4	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02889344262295082
inc_e35ff7db68655611	5	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027212143650499815
inc_e35ff7db68655611	6	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.027051561365286855
inc_e35ff7db68655611	7	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.026553280111072546
inc_e35ff7db68655611	8	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.026387470207694927
inc_e35ff7db68655611	9	KBC-D058-10388242a077cec6edbb2a9b	KBH-D058-22bb04d72ccf	0.026373626373626377
inc_e35ff7db68655611	10	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.025873015873015874
inc_e5991ba8d859360d	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.03200204813108039
inc_e5991ba8d859360d	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.030679156908665108
inc_e5991ba8d859360d	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.03007688828584351
inc_e5991ba8d859360d	4	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.02976190476190476
inc_e5991ba8d859360d	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029211087420042643
inc_e5991ba8d859360d	6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.0288981288981289
inc_e5991ba8d859360d	7	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.028309409888357256
inc_e5991ba8d859360d	8	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.028205128205128206
inc_e5991ba8d859360d	9	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.02797067901234568
inc_e5991ba8d859360d	10	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027692895339954164
inc_e8c939b906ef2c9e	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03252247488101534
inc_e8c939b906ef2c9e	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.032018442622950824
inc_e8c939b906ef2c9e	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.030090497737556562
inc_e8c939b906ef2c9e	4	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.03007688828584351
inc_e8c939b906ef2c9e	5	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.029631255487269532
inc_e8c939b906ef2c9e	6	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.029116045245077504
inc_e8c939b906ef2c9e	7	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.028985507246376812
inc_e8c939b906ef2c9e	8	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.02761904761904762
inc_e8c939b906ef2c9e	9	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.027106227106227107
inc_e8c939b906ef2c9e	10	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.026137303556658397
inc_e8eb4aabf3538114	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_e8eb4aabf3538114	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.0315136476426799
inc_e8eb4aabf3538114	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.030798389007344232
inc_e8eb4aabf3538114	4	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.030536130536130537
inc_e8eb4aabf3538114	5	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.030330882352941176
inc_e8eb4aabf3538114	6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.029211087420042643
