incident_id	data_kind	local_path	bytes	sha256	upstream_hash_verified
inc_1c35829e1a5668b7	observation	02_datasets/acquired/raw/inc_1c35829e1a5668b7/metrics.parquet	159459	5a7a21f08af00b9fbade3b6dc1a18045d804a8d438a6b1ce7975e90edad00674	True
inc_1c35829e1a5668b7	observation	02_datasets/acquired/raw/inc_1c35829e1a5668b7/traces.parquet	7295482	16ffca268bca49e53649475516afddbf816bdb65afcf7eb92fa0b6a9576f6a85	True
inc_4b5a7b23f4b63679	label	02_datasets/acquired/labels/injection/inc_4b5a7b23f4b63679/inject_time.txt	10	397053a4744aad571ff72fbaccb305e3e1093691201a4a5faf67450185af350e	False
inc_4b5a7b23f4b63679	observation	02_datasets/acquired/raw/inc_4b5a7b23f4b63679/logs.parquet	335728	629ebdfa9f4948e0522e9abdd3a9a3cb8e2e036dc305cb91dced2d9b48a2c290	True
inc_4b5a7b23f4b63679	observation	02_datasets/acquired/raw/inc_4b5a7b23f4b63679/metrics.parquet	159200	99ac0290637e18669331a8f1a67ed7b870d9ca8950eefccb0fd4a7166b781569	True
inc_4b5a7b23f4b63679	observation	02_datasets/acquired/raw/inc_4b5a7b23f4b63679/traces.parquet	9911402	6dc173f02e639ab3e0855b2adbdfa8557334a36afa0ba359cf1d230956a97bdc	True
inc_fa20fe298b9410ea	label	02_datasets/acquired/labels/injection/inc_fa20fe298b9410ea/inject_time.txt	10	36cb3ef8f17433ff63e1f325e1ac436b1864174a5ff9af2dce8afa5abc1e048d	False
inc_fa20fe298b9410ea	observation	02_datasets/acquired/raw/inc_fa20fe298b9410ea/logs.parquet	335412	1a9dd3f12a0f81419a1242b943dcf2f55fc7f7d7b3cb5d30215545329230dede	True
inc_fa20fe298b9410ea	observation	02_datasets/acquired/raw/inc_fa20fe298b9410ea/metrics.parquet	154363	2ac0a1cfd4eb2a1ef40ffe5627a82d49c542b803590db2c43b93ff7f41b77e66	True
inc_fa20fe298b9410ea	observation	02_datasets/acquired/raw/inc_fa20fe298b9410ea/traces.parquet	10136568	4b40babacce933b96ba52f20fd931dc60718140a1960b16fe8ac9b7f92346946	True
inc_41b29f4527655ffa	label	02_datasets/acquired/labels/injection/inc_41b29f4527655ffa/inject_time.txt	10	ec4ace7e7fadb585f5cfcc967da1e4ab95a38490c813d6df8b922541afdf8856	False
inc_41b29f4527655ffa	observation	02_datasets/acquired/raw/inc_41b29f4527655ffa/logs.parquet	339205	3c5fceaeb0d9ee4f63a8cd35743cd6f2b0660a55954dcb40c6a4a4f8377316d1	True
inc_41b29f4527655ffa	observation	02_datasets/acquired/raw/inc_41b29f4527655ffa/metrics.parquet	150055	8802204a9814cd14c1840ba111f3b2b663ff7aaf2e7910d4ada96702fbaa07df	True
inc_41b29f4527655ffa	observation	02_datasets/acquired/raw/inc_41b29f4527655ffa/traces.parquet	10215574	cf88d62efa0d73b54b27f02877bbf04568c511c0047487b84017ff9bbda10155	True
inc_a03afc5462052d9f	label	02_datasets/acquired/labels/injection/inc_a03afc5462052d9f/inject_time.txt	10	2596c6e6d51db97eb81580ba22772da5d87e3428545400c9374d10ad26094dc6	False
inc_a03afc5462052d9f	observation	02_datasets/acquired/raw/inc_a03afc5462052d9f/logs.parquet	343682	b2622c7e637a9d4b11d618cf17fde180a76cd177f1234d495de6e325f415e021	True
inc_a03afc5462052d9f	observation	02_datasets/acquired/raw/inc_a03afc5462052d9f/metrics.parquet	154244	6695d4e58c7383a5a32f7a936f3700aa332501d4431c49003d111d3ef282b12f	True
inc_a03afc5462052d9f	observation	02_datasets/acquired/raw/inc_a03afc5462052d9f/traces.parquet	10171322	59a3f6b063779d3088d8eea40bbfcf24c79cbde1fe6a6bb3af326ad0bff793b0	True
inc_83a340a96d2c2698	label	02_datasets/acquired/labels/injection/inc_83a340a96d2c2698/inject_time.txt	10	5a78500bb0108d2db64d932ff4688aae3a031ee571dc879cb41430559c825dbd	False
inc_83a340a96d2c2698	observation	02_datasets/acquired/raw/inc_83a340a96d2c2698/logs.parquet	338464	827936210a69c93287a8f6a93dd56d858e0d210976b1e44eaf05042f4124a96d	True
inc_83a340a96d2c2698	observation	02_datasets/acquired/raw/inc_83a340a96d2c2698/metrics.parquet	152961	7164e16e330f7afe979836e01ed7abf7d9c9c256caede854ac11500893b31df9	True
inc_83a340a96d2c2698	observation	02_datasets/acquired/raw/inc_83a340a96d2c2698/traces.parquet	10227542	7a463118ae51402404605e64b12ebb838c8b3069b281f0f6f950a708b0481840	True
inc_447fc19738a290b6	label	02_datasets/acquired/labels/injection/inc_447fc19738a290b6/inject_time.txt	10	eccb168df7472b75c89a6b4295e127e62f78fbad5b3a09527ba7e4c51c9bc7a7	False
inc_447fc19738a290b6	observation	02_datasets/acquired/raw/inc_447fc19738a290b6/logs.parquet	341143	b8fcbd9dc4383ec0c6c5cff720fea7af8a5648f1b0d2b5c6184fd36d9f9af8ba	True
inc_447fc19738a290b6	observation	02_datasets/acquired/raw/inc_447fc19738a290b6/metrics.parquet	151674	1ca9985d028a24ca1dddd77d0aff71b04a59ae64b3d21332c1e5d399151984be	True
inc_447fc19738a290b6	observation	02_datasets/acquired/raw/inc_447fc19738a290b6/traces.parquet	10314393	30bd86600aa79311e7f8af1146e600789c5a017c190413e126a19305b2937ff8	True
inc_00f82e5883a2163d	label	02_datasets/acquired/labels/injection/inc_00f82e5883a2163d/inject_time.txt	10	224008c0f64abc12792eb74d78f7edfadff3c9f1229dd5b10184506bc7f020a4	False
inc_00f82e5883a2163d	observation	02_datasets/acquired/raw/inc_00f82e5883a2163d/logs.parquet	334477	527236c21087fa5e03e1565d65c57d40de892508bf59bef4bfe3ffaf7fc082cf	True
inc_00f82e5883a2163d	observation	02_datasets/acquired/raw/inc_00f82e5883a2163d/metrics.parquet	154910	ac702e590019b9015449286eb3123489c02ffd458009551f5cbeb51b2b6ec54f	True
inc_00f82e5883a2163d	observation	02_datasets/acquired/raw/inc_00f82e5883a2163d/traces.parquet	10026518	146cbe4ce4a6f73c0375ebd8a413cd44b9623198a797adf1d7f9d223e5ffd533	True
inc_c9f0d2d384af68cf	label	02_datasets/acquired/labels/injection/inc_c9f0d2d384af68cf/inject_time.txt	10	21f2ea97b996ebaf0edf1b3c11e85e38b89c69abfd0b0c4618f38e74d4056186	False
inc_c9f0d2d384af68cf	observation	02_datasets/acquired/raw/inc_c9f0d2d384af68cf/logs.parquet	331290	8efa7f9f2b95a314b172ca75a5aeda98051f85ccfd0a832cf59217f2423e18ad	True
inc_c9f0d2d384af68cf	observation	02_datasets/acquired/raw/inc_c9f0d2d384af68cf/metrics.parquet	152389	f4203867be1a50f8647fe2fd7e362d0b4068066b12c62524063c62d6abc6058d	True
inc_c9f0d2d384af68cf	observation	02_datasets/acquired/raw/inc_c9f0d2d384af68cf/traces.parquet	10028054	ec4cb51696692e95e9684b0f10ca260e1bc8731444d2f02b5bc653d8ed99e454	True
inc_32ac1eca40134b1f	label	02_datasets/acquired/labels/injection/inc_32ac1eca40134b1f/inject_time.txt	10	b39e25ae53d5db2c108c58d418a1db2ba2715d0f3b2bc8dbb9380eb81aa83b62	False
inc_32ac1eca40134b1f	observation	02_datasets/acquired/raw/inc_32ac1eca40134b1f/logs.parquet	338389	c7dee90f6ed1c7c81b1f19f73158b4574e1cf2cb2d6d96b63420cb41384fc619	True
inc_32ac1eca40134b1f	observation	02_datasets/acquired/raw/inc_32ac1eca40134b1f/metrics.parquet	151171	bdf571081a68868ffd9e2bad4be6ac96d0a49a931cda4ed2cf8ee246a9b246ea	True
inc_32ac1eca40134b1f	observation	02_datasets/acquired/raw/inc_32ac1eca40134b1f/traces.parquet	10076281	5ec96e920b3a501c48c713e82129fd8fad50489c422e84161b2793bc876dba02	True
inc_f9db5049cf8d0a46	label	02_datasets/acquired/labels/injection/inc_f9db5049cf8d0a46/inject_time.txt	10	7a37199f1341fdbc722fef2e4e7d3969b777578b23fe5be72cbdb74831a55b7c	False
inc_f9db5049cf8d0a46	observation	02_datasets/acquired/raw/inc_f9db5049cf8d0a46/logs.parquet	333193	76b12645aadb2e005cc73f82258a0943298380fa61ce4e3c72c60d50fd53868b	True
inc_f9db5049cf8d0a46	observation	02_datasets/acquired/raw/inc_f9db5049cf8d0a46/metrics.parquet	155684	667c022923e804d160d01e04b70c18ae78f11ffd36f6b2b7886da80231784d79	True
inc_f9db5049cf8d0a46	observation	02_datasets/acquired/raw/inc_f9db5049cf8d0a46/traces.parquet	10128918	67772f4dab6993826d873c5b2cab5201c3653f9da23e8c02ab98f8dd17d57ff5	True
inc_a5147fba2d0d1f50	label	02_datasets/acquired/labels/injection/inc_a5147fba2d0d1f50/inject_time.txt	10	0e5bb508de30ac752cb1c2b726dbdc99698989ada19c3db7f92a78fde2c0615a	False
inc_a5147fba2d0d1f50	observation	02_datasets/acquired/raw/inc_a5147fba2d0d1f50/logs.parquet	342156	0e26135d28d9b069e638b4aa0135796a0dd263da5eeaa6de92202d0f67562e69	True
inc_a5147fba2d0d1f50	observation	02_datasets/acquired/raw/inc_a5147fba2d0d1f50/metrics.parquet	152725	73bd5326950593f6b02153ef7b286018a91d2853747a5f78f7d6a912b7edb196	True
inc_a5147fba2d0d1f50	observation	02_datasets/acquired/raw/inc_a5147fba2d0d1f50/traces.parquet	10189065	b99334ba20d45f3242c16485ab759b16cf98de63b4716b86d0560a12a642befe	True
inc_fdf63d2b6452d14b	label	02_datasets/acquired/labels/injection/inc_fdf63d2b6452d14b/inject_time.txt	10	8d70cc624e381f2d1ffe35a29c68928038cd6e1bb0c17e694c833355598f3ffb	False
inc_fdf63d2b6452d14b	observation	02_datasets/acquired/raw/inc_fdf63d2b6452d14b/logs.parquet	347926	f89cb068d86f805806a1c1a7b7ea5d6fb6a0b7e1b77a2955da7df8fca0afc2ae	True
inc_fdf63d2b6452d14b	observation	02_datasets/acquired/raw/inc_fdf63d2b6452d14b/metrics.parquet	154373	2bb250b67c392a4335deea8168464124141e9070fe259ef48de0e4385fc78cc3	True
inc_fdf63d2b6452d14b	observation	02_datasets/acquired/raw/inc_fdf63d2b6452d14b/traces.parquet	10335467	f99bb92e636ac3848f005131363fea70b60d6676f610624a846adca36086b077	True
inc_9f1ea2bb590b03b0	label	02_datasets/acquired/labels/injection/inc_9f1ea2bb590b03b0/inject_time.txt	10	636b08395c76ca662e9ecdcbc399efbcbf4bfea7f452ce4cc0aca14d67b4b7a8	False
inc_9f1ea2bb590b03b0	observation	02_datasets/acquired/raw/inc_9f1ea2bb590b03b0/logs.parquet	248628	6ddaa56603a6a2a5c5afc7ba43c5d99ad1197a3abf28d3fe5fcafc4b56534220	True
inc_9f1ea2bb590b03b0	observation	02_datasets/acquired/raw/inc_9f1ea2bb590b03b0/metrics.parquet	172668	92c9622bb656a4ab9879d9ae3bcad6ef0c4764ce3eb8ae2ada9da740236fa0f0	True
inc_9f1ea2bb590b03b0	observation	02_datasets/acquired/raw/inc_9f1ea2bb590b03b0/traces.parquet	8063232	28363eb92bc7407f763bcd7d25c61f6d0208497358a9ee93da7bd88393a23188	True
inc_430574ac0b58cf27	label	02_datasets/acquired/labels/injection/inc_430574ac0b58cf27/inject_time.txt	10	8798d9bb40c198063203f9e909b6f78af3ad864acfadf4e44cab1e2ce8083ba6	False
inc_430574ac0b58cf27	observation	02_datasets/acquired/raw/inc_430574ac0b58cf27/logs.parquet	311747	10d657aa9290908189886fe4bb6ae552665a79956e5054d6ce79e5463ca21280	True
inc_430574ac0b58cf27	observation	02_datasets/acquired/raw/inc_430574ac0b58cf27/metrics.parquet	165385	ec8e5938b8c077d8085c094a8138a2fdf174138b5de2e5f5b5618b0d69b1ab2a	True
inc_430574ac0b58cf27	observation	02_datasets/acquired/raw/inc_430574ac0b58cf27/traces.parquet	9464484	58d458017be446c66c42d38ada9607c86a2976b0ad5df922298d9577c3629265	True
inc_0f782051d78bc07a	label	02_datasets/acquired/labels/injection/inc_0f782051d78bc07a/inject_time.txt	10	b27b53e8222205f4c6c50f19fa18ec8aaffffa4c5f12224cae0b9a13c0b3e753	False
inc_0f782051d78bc07a	observation	02_datasets/acquired/raw/inc_0f782051d78bc07a/logs.parquet	304201	689004e97e90f613753928c3c1140867c54ffbd354c4502bc4a5b15603b3a210	True
inc_0f782051d78bc07a	observation	02_datasets/acquired/raw/inc_0f782051d78bc07a/metrics.parquet	164793	0d67d50f608a6b74bb323171b67b5c439e614ad26102c5c075d65c6e43c0eda8	True
inc_0f782051d78bc07a	observation	02_datasets/acquired/raw/inc_0f782051d78bc07a/traces.parquet	9285122	528c3e9a1e7f092bf5efc6af83f96a9e32e8b4872febd93cb5e3605b06eeaf55	True
inc_25067c4b053b5763	label	02_datasets/acquired/labels/injection/inc_25067c4b053b5763/inject_time.txt	10	b6d6a179b9a7b8908c3644cb60cf4466ed6b94bb6c2836bc4901b30812173195	False
inc_25067c4b053b5763	observation	02_datasets/acquired/raw/inc_25067c4b053b5763/logs.parquet	340638	fabf3dd6e96baf008a46ca742a612db2fa52a126748c1e1f452cd1af54a8c305	True
inc_25067c4b053b5763	observation	02_datasets/acquired/raw/inc_25067c4b053b5763/metrics.parquet	160320	2d95b75fe4e5c726c74ba53199bcb8377fb0228fa2ed8067838c2a38b4463781	True
inc_25067c4b053b5763	observation	02_datasets/acquired/raw/inc_25067c4b053b5763/traces.parquet	10184551	3c948e36b46d0a69f569ea091ad8d5485a2669e7c7a67f52077ea7a93e0cd709	True
inc_a2887d6c9ebacc44	label	02_datasets/acquired/labels/injection/inc_a2887d6c9ebacc44/inject_time.txt	10	8aee6eb87e4d18da3c541623d2f092b33480c2b235efda360f441d8f415b6b30	False
inc_a2887d6c9ebacc44	observation	02_datasets/acquired/raw/inc_a2887d6c9ebacc44/logs.parquet	325857	de67f9c4f30782e6394767c9929b837216eccc48d21748b79d03711d93a23209	True
inc_a2887d6c9ebacc44	observation	02_datasets/acquired/raw/inc_a2887d6c9ebacc44/metrics.parquet	153289	8cab3320fe89c122b22978739da0a2dfa805f6f473a697713234f32b152f7c97	True
inc_a2887d6c9ebacc44	observation	02_datasets/acquired/raw/inc_a2887d6c9ebacc44/traces.parquet	10015625	456d57a83409212be167beb1363457a5ac08b4d58bdc264dda9f1e3e15e21e89	True
inc_f8708eba53ac81da	label	02_datasets/acquired/labels/injection/inc_f8708eba53ac81da/inject_time.txt	10	fa5b8cd7433275e0f98a593aefcd91c133da96f7a6cd2d40284124bfca82e5a1	False
inc_f8708eba53ac81da	observation	02_datasets/acquired/raw/inc_f8708eba53ac81da/logs.parquet	326067	4e1932592544c69600002fdda9e8fa37fdc4bb3b81370777f2f4cdee85bf720e	True
inc_f8708eba53ac81da	observation	02_datasets/acquired/raw/inc_f8708eba53ac81da/metrics.parquet	153427	cad61a8a5f39014c82dccd107bd0b131fc7fed24fd03a53870500dcd494f980b	True
inc_f8708eba53ac81da	observation	02_datasets/acquired/raw/inc_f8708eba53ac81da/traces.parquet	10001815	0806c1efd6181e10f1c203c41c25e917f4cdd2bb8b8a0b37c0becff051f87e10	True
inc_bb6f30a02ec2c05c	label	02_datasets/acquired/labels/injection/inc_bb6f30a02ec2c05c/inject_time.txt	10	9898468c4a5d558a67ba9fd49257722ca6fa11708568edb9e418c7279531bc02	False
inc_bb6f30a02ec2c05c	observation	02_datasets/acquired/raw/inc_bb6f30a02ec2c05c/logs.parquet	235730	b41e5750af2745be976076383d430d6b1b6f536e49a498feef661b9625f06dad	True
inc_bb6f30a02ec2c05c	observation	02_datasets/acquired/raw/inc_bb6f30a02ec2c05c/metrics.parquet	156331	c37ac65df0835cffa10785162c8c73dcc601fafcaec3b7da63fbbead8358d0ab	True
inc_bb6f30a02ec2c05c	observation	02_datasets/acquired/raw/inc_bb6f30a02ec2c05c/traces.parquet	7924880	1be24676f4033617521983c50ee5791351de13cd15b53c363c81f9e847b64649	True
inc_90e5302a86a23a8e	label	02_datasets/acquired/labels/injection/inc_90e5302a86a23a8e/inject_time.txt	10	e9f05c88ae5ce0764180449ba3accf48773611f8e861944cc4c536eb2a02b7ff	False
inc_90e5302a86a23a8e	observation	02_datasets/acquired/raw/inc_90e5302a86a23a8e/logs.parquet	336459	18162babaf0701984deea256b35213172dcad48e22f70c940d77731220ba42a3	True
inc_90e5302a86a23a8e	observation	02_datasets/acquired/raw/inc_90e5302a86a23a8e/metrics.parquet	151437	9c5de9512542195415fc108987f3ab38932d61d36ba791df4ae13bc2c5463c7d	True
inc_90e5302a86a23a8e	observation	02_datasets/acquired/raw/inc_90e5302a86a23a8e/traces.parquet	10215399	9dad19a637459844ea0a96ebd458460fd41b6d1d36444ee9cf72627278a38d16	True
inc_b6893051f6d2b73e	label	02_datasets/acquired/labels/injection/inc_b6893051f6d2b73e/inject_time.txt	10	05b5b0fcf7eb0b83e316b776a4f60feb7013af050243929d3741cccc56da9191	False
inc_b6893051f6d2b73e	observation	02_datasets/acquired/raw/inc_b6893051f6d2b73e/logs.parquet	337775	038dee5502df2b491a3af6296c51375f71d8c10ce7daddef4add1161c18b0242	True
inc_b6893051f6d2b73e	observation	02_datasets/acquired/raw/inc_b6893051f6d2b73e/metrics.parquet	150905	e8c463622aecc31adc519e998361f3623a5ac2df8a7308e1e88dee21e674e01f	True
inc_b6893051f6d2b73e	observation	02_datasets/acquired/raw/inc_b6893051f6d2b73e/traces.parquet	10189196	822042e33dd5d31620d81d65f60eb9d474430e85257effdd9a7eabfedbf1ef8c	True
