incident_id	source_path	source_url	local_path	release_revision	bytes	sha256	upstream_sha256	upstream_hash_verified	retrieved_at	data_kind
inc_42d05a5a96453d5d	re2ob_currencyservice_delay_3/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_delay_3/metrics.parquet	02_datasets/acquired/raw/inc_42d05a5a96453d5d/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	159581	12756074029a5e2361a67254fbf15b9c192e845fd9c77bc5961f7293b51f8feb	12756074029a5e2361a67254fbf15b9c192e845fd9c77bc5961f7293b51f8feb	True	2026-09-12T16:56:41.184606+00:00	observation
inc_42d05a5a96453d5d	re2ob_currencyservice_delay_3/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_delay_3/traces.parquet	02_datasets/acquired/raw/inc_42d05a5a96453d5d/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	9616612	034dc91bcfdf69973af19dc9ce57886c7b75ad12c6fba7db872d9a837d968ed4	034dc91bcfdf69973af19dc9ce57886c7b75ad12c6fba7db872d9a837d968ed4	True	2026-09-12T16:56:41.194625+00:00	observation
inc_666f8c5628760ebf	re2ob_currencyservice_disk_1/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_disk_1/inject_time.txt	02_datasets/acquired/labels/injection/inc_666f8c5628760ebf/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	afd71197c23b67e0ee30123f51a6b52549f1db01fd537bdc39f3ddb813d225ed		False	2026-09-12T16:56:41.197625+00:00	label
inc_666f8c5628760ebf	re2ob_currencyservice_disk_1/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_disk_1/logs.parquet	02_datasets/acquired/raw/inc_666f8c5628760ebf/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	304701	881d521c372f94a0dda2b4317e8c46723499155e4d8498b57bf0fefd3cef3173	881d521c372f94a0dda2b4317e8c46723499155e4d8498b57bf0fefd3cef3173	True	2026-09-12T16:56:41.201744+00:00	observation
inc_666f8c5628760ebf	re2ob_currencyservice_disk_1/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_disk_1/metrics.parquet	02_datasets/acquired/raw/inc_666f8c5628760ebf/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	160014	5e6a6def74364ab09d682777c6c09b29fbc2e2c1b6b8ee279958764d0b6a27bd	5e6a6def74364ab09d682777c6c09b29fbc2e2c1b6b8ee279958764d0b6a27bd	True	2026-09-12T16:56:41.205049+00:00	observation
inc_666f8c5628760ebf	re2ob_currencyservice_disk_1/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_disk_1/traces.parquet	02_datasets/acquired/raw/inc_666f8c5628760ebf/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	9495309	c919dbc323bbd2dec5873c76856e9d5942b7339751308c8e679a9144ec3c7b5b	c919dbc323bbd2dec5873c76856e9d5942b7339751308c8e679a9144ec3c7b5b	True	2026-09-12T16:56:41.214471+00:00	observation
inc_3ca96f4fd6ec63a3	re2ob_currencyservice_disk_2/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_disk_2/inject_time.txt	02_datasets/acquired/labels/injection/inc_3ca96f4fd6ec63a3/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	0a3c2dbbd507f52deb6d313f818037c133b192401e94441230fb8145c0391ca4		False	2026-09-12T16:56:41.217978+00:00	label
inc_3ca96f4fd6ec63a3	re2ob_currencyservice_disk_2/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_disk_2/logs.parquet	02_datasets/acquired/raw/inc_3ca96f4fd6ec63a3/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	341284	1146808fa575ed397b3f3996435b4e67a9fcc03917e89faca3a5f37b22435b89	1146808fa575ed397b3f3996435b4e67a9fcc03917e89faca3a5f37b22435b89	True	2026-09-12T16:56:41.222758+00:00	observation
inc_3ca96f4fd6ec63a3	re2ob_currencyservice_disk_2/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_disk_2/metrics.parquet	02_datasets/acquired/raw/inc_3ca96f4fd6ec63a3/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	163779	3d6da65da0438f2b0ffffcec73b2e1df489c693d48a9db6b0770e53f6d0464f4	3d6da65da0438f2b0ffffcec73b2e1df489c693d48a9db6b0770e53f6d0464f4	True	2026-09-12T16:56:41.225757+00:00	observation
inc_3ca96f4fd6ec63a3	re2ob_currencyservice_disk_2/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_disk_2/traces.parquet	02_datasets/acquired/raw/inc_3ca96f4fd6ec63a3/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10125921	b34905517fb7063b573b20a6a2226881609190678577a025bfb8b15d59426153	b34905517fb7063b573b20a6a2226881609190678577a025bfb8b15d59426153	True	2026-09-12T16:56:41.236407+00:00	observation
inc_ee53782e9c264b25	re2ob_currencyservice_disk_3/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_disk_3/inject_time.txt	02_datasets/acquired/labels/injection/inc_ee53782e9c264b25/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	5645e0d0842f4d538ee756bac26ef55228c5ec26ef5e4b0d24d55706bcde9177		False	2026-09-12T16:56:41.239914+00:00	label
inc_ee53782e9c264b25	re2ob_currencyservice_disk_3/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_disk_3/logs.parquet	02_datasets/acquired/raw/inc_ee53782e9c264b25/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	349053	14dc604f459dc969f3f4452a5b63c3819f6d72ea5e52424668a26d892445ae84	14dc604f459dc969f3f4452a5b63c3819f6d72ea5e52424668a26d892445ae84	True	2026-09-12T16:56:41.243064+00:00	observation
inc_ee53782e9c264b25	re2ob_currencyservice_disk_3/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_disk_3/metrics.parquet	02_datasets/acquired/raw/inc_ee53782e9c264b25/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	162125	b2c6882086e4a011e7e4450d027c158689ef6bf8811d5efe27e49ae3e343dd3d	b2c6882086e4a011e7e4450d027c158689ef6bf8811d5efe27e49ae3e343dd3d	True	2026-09-12T16:56:41.246789+00:00	observation
inc_ee53782e9c264b25	re2ob_currencyservice_disk_3/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_disk_3/traces.parquet	02_datasets/acquired/raw/inc_ee53782e9c264b25/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10302803	8a27b8895199d6093bf6fa75b039f309f5d697cd63299e29381e621fa974cd0e	8a27b8895199d6093bf6fa75b039f309f5d697cd63299e29381e621fa974cd0e	True	2026-09-12T16:56:41.257561+00:00	observation
inc_1fa5a9117fca9344	re2ob_currencyservice_loss_1/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_loss_1/inject_time.txt	02_datasets/acquired/labels/injection/inc_1fa5a9117fca9344/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	a0de26a5d08864950d6e84cc4fc8311088eb0011d1f47b4a3c51e9f2aa0660a0		False	2026-09-12T16:56:41.260067+00:00	label
inc_1fa5a9117fca9344	re2ob_currencyservice_loss_1/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_loss_1/logs.parquet	02_datasets/acquired/raw/inc_1fa5a9117fca9344/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	223888	aaa390fe2f92a3ae646fb59a6c2069e4a3f9fd789aa3d86f939656d2e55bc366	aaa390fe2f92a3ae646fb59a6c2069e4a3f9fd789aa3d86f939656d2e55bc366	True	2026-09-12T16:56:41.264100+00:00	observation
inc_1fa5a9117fca9344	re2ob_currencyservice_loss_1/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_loss_1/metrics.parquet	02_datasets/acquired/raw/inc_1fa5a9117fca9344/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	162150	a31419d13452d1c969f8dd22ab82089fe77c8fa3ae2ca4aadeb17180849f17fc	a31419d13452d1c969f8dd22ab82089fe77c8fa3ae2ca4aadeb17180849f17fc	True	2026-09-12T16:56:41.268100+00:00	observation
inc_1fa5a9117fca9344	re2ob_currencyservice_loss_1/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_loss_1/traces.parquet	02_datasets/acquired/raw/inc_1fa5a9117fca9344/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	7734168	ebba409588650edab31d79d02819af64edbf3e17e5359f320893fc30f9b8fea7	ebba409588650edab31d79d02819af64edbf3e17e5359f320893fc30f9b8fea7	True	2026-09-12T16:56:41.276627+00:00	observation
inc_575674712ab891b4	re2ob_currencyservice_loss_2/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_loss_2/inject_time.txt	02_datasets/acquired/labels/injection/inc_575674712ab891b4/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	c412fb79e310b259c67dd0fbf9f57b7030a052254f0434756cc1680460b4f18e		False	2026-09-12T16:56:41.281153+00:00	label
inc_575674712ab891b4	re2ob_currencyservice_loss_2/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_loss_2/logs.parquet	02_datasets/acquired/raw/inc_575674712ab891b4/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	275031	5a1844ab2ce53ebdd6458e8c4302bcdee830ca2db6553bd4da719df41bde5bd6	5a1844ab2ce53ebdd6458e8c4302bcdee830ca2db6553bd4da719df41bde5bd6	True	2026-09-12T16:56:41.284696+00:00	observation
inc_575674712ab891b4	re2ob_currencyservice_loss_2/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_loss_2/metrics.parquet	02_datasets/acquired/raw/inc_575674712ab891b4/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	165081	a11e3af15c8c574809cb0bc40f5613ebc6865e658f64f217e2e8f763015e8664	a11e3af15c8c574809cb0bc40f5613ebc6865e658f64f217e2e8f763015e8664	True	2026-09-12T16:56:41.290661+00:00	observation
inc_575674712ab891b4	re2ob_currencyservice_loss_2/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_loss_2/traces.parquet	02_datasets/acquired/raw/inc_575674712ab891b4/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	9371708	aea30bd6de802aa7d2d52951881917b73a650ecf8f29b943a3ad7ae1c8ebea1d	aea30bd6de802aa7d2d52951881917b73a650ecf8f29b943a3ad7ae1c8ebea1d	True	2026-09-12T16:56:41.300816+00:00	observation
inc_28de536b28e1a888	re2ob_currencyservice_loss_3/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_loss_3/inject_time.txt	02_datasets/acquired/labels/injection/inc_28de536b28e1a888/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	8b68d557a2c05456352b26b33504c36cd97f2edec40894837e2d645460cd21c1		False	2026-09-12T16:56:41.304818+00:00	label
inc_28de536b28e1a888	re2ob_currencyservice_loss_3/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_loss_3/logs.parquet	02_datasets/acquired/raw/inc_28de536b28e1a888/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	292616	6fb018727729cc73726506dbdf0d2ec0776676ae8fb0a1fe14787db0ec057e42	6fb018727729cc73726506dbdf0d2ec0776676ae8fb0a1fe14787db0ec057e42	True	2026-09-12T16:56:41.308841+00:00	observation
inc_28de536b28e1a888	re2ob_currencyservice_loss_3/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_loss_3/metrics.parquet	02_datasets/acquired/raw/inc_28de536b28e1a888/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	163223	c4055cbedea6c9aeb164bba921b81023ba76f798ad90c672f0a5ed51550b8568	c4055cbedea6c9aeb164bba921b81023ba76f798ad90c672f0a5ed51550b8568	True	2026-09-12T16:56:41.312681+00:00	observation
inc_28de536b28e1a888	re2ob_currencyservice_loss_3/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_loss_3/traces.parquet	02_datasets/acquired/raw/inc_28de536b28e1a888/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	9181276	6fc519b2286f0e5e445eedf6e634735f309087ec7a6bfe0c65ee6661d71b1765	6fc519b2286f0e5e445eedf6e634735f309087ec7a6bfe0c65ee6661d71b1765	True	2026-09-12T16:56:41.324013+00:00	observation
inc_9cb53216929f92e8	re2ob_currencyservice_mem_1/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_mem_1/inject_time.txt	02_datasets/acquired/labels/injection/inc_9cb53216929f92e8/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	7b1543cae6c4c16baf7d85fb35e5a008d1522d18b0a49ea903e27732401c1fa0		False	2026-09-12T16:56:41.328938+00:00	label
inc_9cb53216929f92e8	re2ob_currencyservice_mem_1/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_mem_1/logs.parquet	02_datasets/acquired/raw/inc_9cb53216929f92e8/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	317390	146a10318522c38abb82ced4722e5f7bd68bbfc7930ae70a615e4d5cf725ff6d	146a10318522c38abb82ced4722e5f7bd68bbfc7930ae70a615e4d5cf725ff6d	True	2026-09-12T16:56:41.333178+00:00	observation
inc_9cb53216929f92e8	re2ob_currencyservice_mem_1/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_mem_1/metrics.parquet	02_datasets/acquired/raw/inc_9cb53216929f92e8/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	158714	689b626fe46e2ee6bb430853dedcc410c839ae2a93833349be9ad96803fee6e0	689b626fe46e2ee6bb430853dedcc410c839ae2a93833349be9ad96803fee6e0	True	2026-09-12T16:56:41.336227+00:00	observation
inc_9cb53216929f92e8	re2ob_currencyservice_mem_1/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_mem_1/traces.parquet	02_datasets/acquired/raw/inc_9cb53216929f92e8/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	9787628	fbe435f1ac87ad1822a90e1635a0bfad6f7e5a3ea30715cf61f6cd53ad397b7d	fbe435f1ac87ad1822a90e1635a0bfad6f7e5a3ea30715cf61f6cd53ad397b7d	True	2026-09-12T16:56:41.347230+00:00	observation
inc_c75fa18cc6e553d8	re2ob_currencyservice_mem_2/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_mem_2/inject_time.txt	02_datasets/acquired/labels/injection/inc_c75fa18cc6e553d8/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	64580d7dca6090e1fd36fd68df6be12806f6fe262c5b82dad0976fbc064d6ec8		False	2026-09-12T16:56:41.350599+00:00	label
inc_c75fa18cc6e553d8	re2ob_currencyservice_mem_2/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_mem_2/logs.parquet	02_datasets/acquired/raw/inc_c75fa18cc6e553d8/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	325203	bf5483dcdfc122b3d05fe98926ac2e9465dbf235c8086b37d71dff4f76bdba58	bf5483dcdfc122b3d05fe98926ac2e9465dbf235c8086b37d71dff4f76bdba58	True	2026-09-12T16:56:41.354147+00:00	observation
inc_c75fa18cc6e553d8	re2ob_currencyservice_mem_2/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_mem_2/metrics.parquet	02_datasets/acquired/raw/inc_c75fa18cc6e553d8/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	153938	d0bb3a38d4fb930e63e3f862712d72a2a3f2ee82ab14c071d926f2c2e9de46fc	d0bb3a38d4fb930e63e3f862712d72a2a3f2ee82ab14c071d926f2c2e9de46fc	True	2026-09-12T16:56:41.358144+00:00	observation
inc_c75fa18cc6e553d8	re2ob_currencyservice_mem_2/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_mem_2/traces.parquet	02_datasets/acquired/raw/inc_c75fa18cc6e553d8/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	9927642	bcea2effb074eef8883be4558525b6be0149c3b7667e0142b628c0e5ff9a8550	bcea2effb074eef8883be4558525b6be0149c3b7667e0142b628c0e5ff9a8550	True	2026-09-12T16:56:41.369836+00:00	observation
inc_440b5aa2334e385c	re2ob_currencyservice_mem_3/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_mem_3/inject_time.txt	02_datasets/acquired/labels/injection/inc_440b5aa2334e385c/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	1d3384826a795d9533cd0cc40673999550a14c9a05e6a3b3842a0f3f3c93c03c		False	2026-09-12T16:56:41.373634+00:00	label
inc_440b5aa2334e385c	re2ob_currencyservice_mem_3/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_mem_3/logs.parquet	02_datasets/acquired/raw/inc_440b5aa2334e385c/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	327596	60aae5863663e1b72b4a3df572a2aa47577eb40b505eb0bd7ab9882d8163393a	60aae5863663e1b72b4a3df572a2aa47577eb40b505eb0bd7ab9882d8163393a	True	2026-09-12T16:56:41.377642+00:00	observation
inc_440b5aa2334e385c	re2ob_currencyservice_mem_3/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_mem_3/metrics.parquet	02_datasets/acquired/raw/inc_440b5aa2334e385c/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	163698	326f12119594afa643db66c9a1251935a07b9560cf40651fbc49d5ac450a4e82	326f12119594afa643db66c9a1251935a07b9560cf40651fbc49d5ac450a4e82	True	2026-09-12T16:56:41.381701+00:00	observation
inc_440b5aa2334e385c	re2ob_currencyservice_mem_3/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_mem_3/traces.parquet	02_datasets/acquired/raw/inc_440b5aa2334e385c/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	9907309	0d34319461cc7dbc775870291882a88bdc7520a50c16e3eb3ea2a4e7e2786e31	0d34319461cc7dbc775870291882a88bdc7520a50c16e3eb3ea2a4e7e2786e31	True	2026-09-12T16:56:41.393013+00:00	observation
inc_77ceaec9d84d6e25	re2ob_currencyservice_socket_1/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_socket_1/inject_time.txt	02_datasets/acquired/labels/injection/inc_77ceaec9d84d6e25/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	63633f50483f5cc1b43eec581aa6a35c19dfcaf1eadfc189c299b7050b035fe5		False	2026-09-12T16:56:41.396520+00:00	label
inc_77ceaec9d84d6e25	re2ob_currencyservice_socket_1/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_socket_1/logs.parquet	02_datasets/acquired/raw/inc_77ceaec9d84d6e25/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	345019	c8e96e804e4f75ed396be82249ecdeaada696612b892c56399548e6abffb7218	c8e96e804e4f75ed396be82249ecdeaada696612b892c56399548e6abffb7218	True	2026-09-12T16:56:41.400647+00:00	observation
inc_77ceaec9d84d6e25	re2ob_currencyservice_socket_1/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_socket_1/metrics.parquet	02_datasets/acquired/raw/inc_77ceaec9d84d6e25/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	157288	25f927f934f8a91723bd146fd2c020713516f3f1d5705051b942bdfcb9e1ce08	25f927f934f8a91723bd146fd2c020713516f3f1d5705051b942bdfcb9e1ce08	True	2026-09-12T16:56:41.406781+00:00	observation
inc_77ceaec9d84d6e25	re2ob_currencyservice_socket_1/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_socket_1/traces.parquet	02_datasets/acquired/raw/inc_77ceaec9d84d6e25/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10260001	577a16fc1be0d402c176628b3b13146b34f22a9e9731943853a136a25c44f324	577a16fc1be0d402c176628b3b13146b34f22a9e9731943853a136a25c44f324	True	2026-09-12T16:56:41.418989+00:00	observation
inc_1340494405aa1c58	re2ob_currencyservice_socket_2/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_socket_2/inject_time.txt	02_datasets/acquired/labels/injection/inc_1340494405aa1c58/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	7e422aee2ed582ab2639ae9d703ad947f35ac8a87e7f752cde57f593b3836313		False	2026-09-12T16:56:41.424001+00:00	label
inc_1340494405aa1c58	re2ob_currencyservice_socket_2/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_socket_2/logs.parquet	02_datasets/acquired/raw/inc_1340494405aa1c58/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	338446	466df696371099c289d9ec55dff7e88b416e381c736a99f068e36f5d2f168abd	466df696371099c289d9ec55dff7e88b416e381c736a99f068e36f5d2f168abd	True	2026-09-12T16:56:41.428028+00:00	observation
inc_1340494405aa1c58	re2ob_currencyservice_socket_2/metrics.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_socket_2/metrics.parquet	02_datasets/acquired/raw/inc_1340494405aa1c58/metrics.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	161933	5a3fafe7ba66c724370f00bb931d6d7c1b286af4dc06e6ac44e7ff1f7314c5df	5a3fafe7ba66c724370f00bb931d6d7c1b286af4dc06e6ac44e7ff1f7314c5df	True	2026-09-12T16:56:41.433559+00:00	observation
inc_1340494405aa1c58	re2ob_currencyservice_socket_2/traces.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_socket_2/traces.parquet	02_datasets/acquired/raw/inc_1340494405aa1c58/traces.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10206571	3615a314e6fd8c505f4bf44c2d1b03bb2bf843ccdd6eb9b54f20a8fa9552d665	3615a314e6fd8c505f4bf44c2d1b03bb2bf843ccdd6eb9b54f20a8fa9552d665	True	2026-09-12T16:56:41.444638+00:00	observation
inc_792aba678ac59ed6	re2ob_currencyservice_socket_3/inject_time.txt	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_socket_3/inject_time.txt	02_datasets/acquired/labels/injection/inc_792aba678ac59ed6/inject_time.txt	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	10	803eeaffc6fbcc9e320ed9dfb73f1cd52a7375756f8fac8478f1d4a0ce999164		False	2026-09-12T16:56:41.449652+00:00	label
inc_792aba678ac59ed6	re2ob_currencyservice_socket_3/logs.parquet	https://huggingface.co/datasets/phamquiluan/RCAEval/resolve/afeacb11bcc94dadfd1c8f483ee4377b2b8b614e/re2ob_currencyservice_socket_3/logs.parquet	02_datasets/acquired/raw/inc_792aba678ac59ed6/logs.parquet	afeacb11bcc94dadfd1c8f483ee4377b2b8b614e	341726	6ec02019d9ae0d7f11307c2c83b2296fa4e1707b4b1533c28b25739eb510daf7	6ec02019d9ae0d7f11307c2c83b2296fa4e1707b4b1533c28b25739eb510daf7	True	2026-09-12T16:56:41.454340+00:00	observation
