resource_id	resource_type	url	proposed_priority	gate	current_status	next_action
P0578	paper_metadata_only	https://arxiv.org/abs/2305.06983	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0579	paper_metadata_only	https://arxiv.org/abs/2301.00303	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0580	paper_metadata_only	https://arxiv.org/abs/2212.14024	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0581	paper_metadata_only	https://arxiv.org/abs/2305.14002	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0582	paper_metadata_only	https://aclanthology.org/2024.scichat-1.5/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0583	paper_metadata_only	https://arxiv.org/abs/2305.14292	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0584	paper_metadata_only	https://proceedings.mlr.press/v162/alon22a.html	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0585	paper_metadata_only	https://arxiv.org/abs/2210.15859	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0586	paper_metadata_only	https://arxiv.org/abs/2009.08553	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0587	paper_metadata_only	https://arxiv.org/abs/2201.06009	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0588	paper_metadata_only	https://arxiv.org/abs/2302.07452	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0589	paper_metadata_only	https://arxiv.org/abs/2112.09332	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0590	paper_metadata_only	https://arxiv.org/abs/2203.05115	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0591	paper_metadata_only	https://arxiv.org/abs/2109.00527	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0592	paper_metadata_only	https://arxiv.org/abs/1610.10001	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0593	paper_metadata_only	https://arxiv.org/abs/1810.04805	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0594	paper_metadata_only	https://arxiv.org/abs/1907.11692	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0595	paper_metadata_only	https://arxiv.org/abs/1910.01108	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0596	paper_metadata_only	https://proceedings.neurips.cc/paper/2017/file/3f5ee243547dee91fbd053c1c4a845aa-Paper.pdf	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0597	paper_metadata_only	https://www.jmlr.org/papers/volume21/20-074/20-074.pdf	P2	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0598	paper_metadata_only	https://arxiv.org/abs/1910.13461	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0599	paper_metadata_only	https://www.jmlr.org/papers/volume25/23-0870/23-0870.pdf	P2	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0600	paper_metadata_only	https://arxiv.org/abs/2205.12674	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0601	paper_metadata_only	https://arxiv.org/abs/1612.04426	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0602	paper_metadata_only	https://proceedings.neurips.cc/paper_files/paper/2023/file/887262aeb3eafb01ef0fd0e3a87a8831-Paper-Conference.pdf	P2	metadata_only; follow publisher access policy	pdf_readable_title_pending	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0603	paper_metadata_only	https://arxiv.org/abs/1803.05355	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0604	paper_metadata_only	https://arxiv.org/abs/2108.13934	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0605	paper_metadata_only	https://doi.org/10.1145/3539618.3592052	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0606	paper_metadata_only	https://arxiv.org/abs/2307.07164	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0607	paper_metadata_only	https://arxiv.org/abs/2205.10471	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0608	paper_metadata_only	https://arxiv.org/abs/2305.15294	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0609	paper_metadata_only	https://openreview.net/forum?id=ZTCxT2t2Ru	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0610	paper_metadata_only	https://doi.org/10.1109/ICSE48619.2023.00205	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0611	paper_metadata_only	https://doi.org/10.1145/3611643.3613892	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0612	paper_metadata_only	https://aclanthology.org/2022.emnlp-main.605/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0613	paper_metadata_only	https://aclanthology.org/2022.acl-long.417/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0614	paper_metadata_only	https://aclanthology.org/2023.eacl-main.255/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0615	paper_metadata_only	https://arxiv.org/abs/2311.08894	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0616	paper_metadata_only	https://doi.org/10.1109/ICSME55016.2022.00016	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0617	paper_metadata_only	https://doi.org/10.1109/ASE51524.2021.9678724	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0618	paper_metadata_only	https://arxiv.org/abs/2010.04459	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0619	paper_metadata_only	https://aclanthology.org/2022.emnlp-main.372/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0620	paper_metadata_only	https://proceedings.neurips.cc/paper/2018/hash/cd17d3ce3b64f227987cd92cd701cc58-Abstract.html	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0621	paper_metadata_only	https://openreview.net/forum?id=XHc5zRPxqV9	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0622	paper_metadata_only	https://doi.org/10.1145/3583780.3615150	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0623	paper_metadata_only	https://arxiv.org/abs/2308.13259	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0624	paper_metadata_only	https://openreview.net/forum?id=TrjbxzRcnf-	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0625	paper_metadata_only	https://arxiv.org/abs/2110.06176	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0626	paper_metadata_only	https://arxiv.org/abs/2305.01625	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0627	paper_metadata_only	https://arxiv.org/abs/2004.07202	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0628	paper_metadata_only	https://aclanthology.org/2023.findings-emnlp.90/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0629	paper_metadata_only	https://doi.org/10.1145/3377811.3380383	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0630	paper_metadata_only	https://arxiv.org/abs/2212.01349	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0631	paper_metadata_only	https://arxiv.org/abs/2311.08252	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0632	paper_metadata_only	https://arxiv.org/abs/2307.06962	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0633	paper_metadata_only	https://arxiv.org/abs/2402.17532	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0634	paper_metadata_only	https://aclanthology.org/2023.emnlp-main.585/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0635	paper_metadata_only	https://openreview.net/forum?id=vDvFT7IX4O	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0636	paper_metadata_only	https://aclanthology.org/2023.acl-long.99/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0637	paper_metadata_only	https://arxiv.org/abs/2402.04333	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0638	paper_metadata_only	https://arxiv.org/abs/2305.03653	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0639	paper_metadata_only	https://arxiv.org/abs/2403.05313	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0640	paper_metadata_only	https://arxiv.org/abs/2210.03629	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0641	paper_metadata_only	https://arxiv.org/abs/2201.11903	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0642	paper_metadata_only	https://aclanthology.org/2023.findings-emnlp.86/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0643	paper_metadata_only	https://arxiv.org/abs/2402.13547	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0644	paper_metadata_only	https://arxiv.org/abs/2402.10790	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0645	paper_metadata_only	https://arxiv.org/abs/2307.03172	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0646	paper_metadata_only	https://arxiv.org/abs/2309.07597	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0647	paper_metadata_only	https://arxiv.org/abs/2402.03216	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0648	paper_metadata_only	https://arxiv.org/abs/2311.13534	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0649	paper_metadata_only	https://arxiv.org/abs/2310.07554	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0650	paper_metadata_only	https://aclanthology.org/2022.findings-emnlp.21/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0651	paper_metadata_only	https://openreview.net/forum?id=KmtVD97J43e	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0652	paper_metadata_only	https://arxiv.org/abs/2401.06800	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0653	paper_metadata_only	https://doi.org/10.1145/3611643.3616256	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0654	paper_metadata_only	https://aclanthology.org/2023.ijcnlp-main.65/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0655	paper_metadata_only	https://arxiv.org/abs/2401.13256	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0656	paper_metadata_only	https://aclanthology.org/2022.naacl-main.194/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0657	paper_metadata_only	https://arxiv.org/abs/2303.17780	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0658	paper_metadata_only	https://aclanthology.org/2022.findings-emnlp.384/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0659	paper_metadata_only	https://arxiv.org/abs/2402.17081	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0660	paper_metadata_only	https://arxiv.org/abs/2303.00807	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0661	paper_metadata_only	https://arxiv.org/abs/2310.20158	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0662	paper_metadata_only	https://arxiv.org/abs/2209.10063	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0663	paper_metadata_only	https://arxiv.org/abs/2307.11278	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0664	paper_metadata_only	https://arxiv.org/abs/2310.06117	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0665	paper_metadata_only	https://arxiv.org/abs/2302.12246	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0666	paper_metadata_only	https://aclanthology.org/2023.emnlp-main.825/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0667	paper_metadata_only	https://arxiv.org/abs/2304.06815	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0668	paper_metadata_only	https://arxiv.org/abs/2203.13474	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0669	paper_metadata_only	https://arxiv.org/abs/2106.09685	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0670	paper_metadata_only	https://arxiv.org/abs/2306.06490	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0671	paper_metadata_only	https://ojs.aaai.org/index.php/AAAI/article/view/25642	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0672	paper_metadata_only	https://aclanthology.org/2021.emnlp-main.755/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0673	paper_metadata_only	https://doi.org/10.1162/tacl_a_00407	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0674	paper_metadata_only	https://proceedings.mlr.press/v202/kandpal23a.html	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0675	paper_metadata_only	https://arxiv.org/abs/2307.11019	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0676	paper_metadata_only	https://aclanthology.org/2023.findings-emnlp.691/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0677	paper_metadata_only	https://arxiv.org/abs/2402.10612	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0678	paper_metadata_only	https://arxiv.org/abs/2403.14403	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0679	paper_metadata_only	https://aclanthology.org/2023.emnlp-main.151/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0680	paper_metadata_only	https://arxiv.org/abs/2010.12688	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0681	paper_metadata_only	https://arxiv.org/abs/2306.04136	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0682	paper_metadata_only	https://aclanthology.org/2022.findings-naacl.165/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0683	paper_metadata_only	https://aclanthology.org/2023.findings-acl.401/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0684	paper_metadata_only	https://arxiv.org/abs/2311.04177	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0685	paper_metadata_only	https://aclanthology.org/2022.coling-1.86/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0686	paper_metadata_only	https://ojs.aaai.org/index.php/AAAI/article/view/16796	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0687	paper_metadata_only	https://arxiv.org/abs/2402.11782	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0688	paper_metadata_only	https://aclanthology.org/2020.acl-main.184/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0689	paper_metadata_only	https://aclanthology.org/N19-1124/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0690	paper_metadata_only	https://aclanthology.org/2021.findings-emnlp.33/	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0691	paper_metadata_only	https://openreview.net/forum?id=KLPLCXo4aD	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
